highest,episode,time
1,239,00:00:20
2,305,00:00:24
3,425,00:00:35
4,483,00:00:39
5,487,00:00:39
6,499,00:00:40
7,504,00:00:41
8,692,00:00:58
9,704,00:00:59
10,733,00:01:04
11,735,00:01:04
12,745,00:01:05
13,884,00:01:15
14,887,00:01:18
15,888,00:01:18
16,896,00:01:19
17,903,00:01:19
18,941,00:01:22
19,945,00:01:22
20,946,00:01:22
21,961,00:01:23
22,963,00:01:24
23,964,00:01:24
24,1062,00:01:34
25,1083,00:01:36
26,1092,00:01:37
27,1095,00:01:37
28,1099,00:01:37
29,1100,00:01:37
30,1107,00:01:38
31,1110,00:01:38
32,1111,00:01:38
33,1143,00:01:41
34,1157,00:01:42
35,1297,00:01:57
36,1299,00:01:57
37,1311,00:01:58
38,1312,00:01:58
39,1313,00:01:58
40,1314,00:01:58
41,1350,00:02:01
42,1383,00:02:06
43,1384,00:02:06
44,1389,00:02:06
45,1410,00:02:08
46,1497,00:02:15
47,1498,00:02:15
48,1543,00:02:22
49,1549,00:02:22
50,1555,00:02:23
51,1559,00:02:23
52,1561,00:02:24
53,1594,00:02:27
54,1595,00:02:27
55,1600,00:02:27
56,1601,00:02:27
57,1603,00:02:28
58,1639,00:02:30
59,1668,00:02:32
60,1670,00:02:33
61,1673,00:02:33
62,1674,00:02:33
63,1676,00:02:33
64,1679,00:02:36
65,1682,00:02:37
66,1797,00:02:46
67,2087,00:03:15
68,2088,00:03:15
69,2115,00:03:17
70,2134,00:03:18
71,2279,00:03:32
72,2280,00:03:32
73,2281,00:03:32
74,2288,00:03:33
75,2292,00:03:33
76,2297,00:03:33
77,2307,00:03:34
78,2339,00:03:40
79,2344,00:03:40
80,2589,00:04:00
81,2596,00:04:01
82,2597,00:04:01
83,2611,00:04:02
84,2616,00:04:02
85,2618,00:04:02
86,2665,00:04:06
87,2806,00:04:19
88,2879,00:04:27
89,3166,00:04:49
90,3187,00:04:50
91,3361,00:05:04
92,3376,00:05:05
93,3379,00:05:06
94,3381,00:05:06
95,3784,00:05:37
96,3787,00:05:37
97,4349,00:06:21
98,4355,00:06:22
99,8285,00:11:29
100,22030,00:32:50
