highest,episode,time
1,28,00:00:04
2,30,00:00:04
3,42,00:00:04
4,50,00:00:05
5,58,00:00:05
6,65,00:00:06
7,79,00:00:06
8,81,00:00:07
9,85,00:00:07
10,89,00:00:07
11,90,00:00:07
12,115,00:00:09
13,120,00:00:09
14,125,00:00:09
15,263,00:00:19
16,265,00:00:19
17,268,00:00:19
18,276,00:00:20
19,277,00:00:20
20,284,00:00:20
21,313,00:00:22
22,347,00:00:24
23,362,00:00:25
24,364,00:00:25
25,393,00:00:30
26,399,00:00:30
27,425,00:00:32
28,505,00:00:37
29,506,00:00:37
30,510,00:00:37
31,581,00:00:44
32,582,00:00:44
33,585,00:00:45
34,596,00:00:45
35,613,00:00:46
36,614,00:00:46
37,621,00:00:47
38,640,00:00:48
39,642,00:00:48
40,645,00:00:48
41,646,00:00:48
42,648,00:00:48
43,649,00:00:48
44,759,00:00:59
45,770,00:00:59
46,777,00:01:00
47,779,00:01:00
48,780,00:01:00
49,786,00:01:00
50,790,00:01:01
51,796,00:01:01
52,799,00:01:01
53,801,00:01:01
54,802,00:01:01
55,803,00:01:01
56,804,00:01:01
57,807,00:01:02
58,810,00:01:02
59,812,00:01:02
60,818,00:01:02
61,942,00:01:13
62,953,00:01:13
63,955,00:01:13
64,956,00:01:13
65,1061,00:01:20
66,1062,00:01:20
67,1066,00:01:24
68,1067,00:01:24
69,1069,00:01:24
70,1070,00:01:24
71,1071,00:01:24
72,1132,00:01:27
73,1134,00:01:27
74,1141,00:01:28
75,1143,00:01:28
76,1145,00:01:28
77,1149,00:01:28
78,1211,00:01:32
79,1212,00:01:32
80,1215,00:01:32
81,1396,00:01:45
82,1399,00:01:45
83,1402,00:01:45
84,1405,00:01:45
85,1699,00:02:07
86,1701,00:02:07
87,1730,00:02:09
88,1737,00:02:09
89,1739,00:02:09
90,1741,00:02:09
91,1743,00:02:09
92,1749,00:02:09
93,1823,00:02:13
94,1831,00:02:13
95,1835,00:02:13
96,1865,00:02:15
97,1869,00:02:15
98,2609,00:02:56
99,3058,00:03:20
100,3093,00:03:22
