highest,episode,time
1,82,00:00:07
2,295,00:00:18
3,304,00:00:18
4,341,00:00:20
5,347,00:00:20
6,519,00:00:31
7,525,00:00:32
8,531,00:00:32
9,582,00:00:36
10,675,00:00:44
11,706,00:00:46
12,707,00:00:46
13,719,00:00:47
14,723,00:00:48
15,729,00:00:48
16,731,00:00:48
17,821,00:00:57
18,836,00:00:58
19,837,00:00:58
20,839,00:00:58
21,840,00:00:58
22,843,00:00:58
23,844,00:00:58
24,854,00:00:59
25,865,00:01:00
26,868,00:01:00
27,887,00:01:02
28,1024,00:01:13
29,1031,00:01:14
30,1068,00:01:16
31,1079,00:01:17
32,1088,00:01:17
33,1091,00:01:18
34,1098,00:01:18
35,1106,00:01:19
36,1247,00:01:29
37,1248,00:01:29
38,1249,00:01:30
39,1251,00:01:30
40,1263,00:01:31
41,1264,00:01:31
42,1271,00:01:31
43,1272,00:01:31
44,1273,00:01:31
45,1277,00:01:31
46,1278,00:01:31
47,1282,00:01:32
48,1434,00:01:40
49,1440,00:01:40
50,1441,00:01:40
51,1443,00:01:40
52,1472,00:01:44
53,1478,00:01:44
54,1479,00:01:44
55,1491,00:01:45
56,1495,00:01:45
57,1498,00:01:45
58,1500,00:01:45
59,1558,00:01:48
60,1609,00:01:50
61,1613,00:01:50
62,1642,00:01:52
63,1665,00:01:53
64,1671,00:01:53
65,1686,00:01:54
66,1689,00:01:55
67,1694,00:01:55
68,1696,00:01:55
69,1718,00:01:56
70,1723,00:01:56
71,1724,00:01:56
72,1837,00:02:03
73,1840,00:02:03
74,1858,00:02:04
75,1868,00:02:05
76,1917,00:02:07
77,2112,00:02:17
78,2114,00:02:17
79,2123,00:02:17
80,2129,00:02:17
81,2132,00:02:18
82,2150,00:02:18
83,2178,00:02:19
84,2191,00:02:20
85,2201,00:02:20
86,2203,00:02:20
87,2417,00:02:31
88,2418,00:02:31
89,2426,00:02:31
90,2427,00:02:31
91,2435,00:02:31
92,2448,00:02:32
93,2450,00:02:32
94,2577,00:02:37
95,2605,00:02:38
96,2614,00:02:38
97,2948,00:02:52
98,2978,00:02:53
99,3192,00:03:04
100,3585,00:03:21
