highest,episode,time
1,30,00:00:05
2,35,00:00:06
3,83,00:00:08
4,93,00:00:08
5,105,00:00:09
6,122,00:00:10
7,166,00:00:11
8,168,00:00:12
9,313,00:00:20
10,314,00:00:20
11,319,00:00:20
12,321,00:00:20
13,343,00:00:22
14,351,00:00:22
15,355,00:00:22
16,522,00:00:33
17,523,00:00:33
18,547,00:00:34
19,554,00:00:35
20,555,00:00:35
21,560,00:00:35
22,574,00:00:36
23,577,00:00:36
24,578,00:00:36
25,594,00:00:37
26,607,00:00:37
27,608,00:00:37
28,609,00:00:38
29,740,00:00:48
30,755,00:00:49
31,761,00:00:49
32,776,00:00:51
33,1016,00:01:09
34,1019,00:01:09
35,1024,00:01:09
36,1025,00:01:09
37,1029,00:01:10
38,1033,00:01:10
39,1034,00:01:10
40,1035,00:01:10
41,1039,00:01:10
42,1044,00:01:11
43,1047,00:01:11
44,1051,00:01:11
45,1053,00:01:11
46,1060,00:01:12
47,1064,00:01:12
48,1066,00:01:12
49,1070,00:01:12
50,1074,00:01:12
51,1320,00:01:27
52,1323,00:01:27
53,1326,00:01:28
54,1338,00:01:28
55,1340,00:01:28
56,1344,00:01:28
57,1347,00:01:28
58,1350,00:01:29
59,1375,00:01:30
60,1388,00:01:30
61,1431,00:01:32
62,1432,00:01:32
63,1639,00:01:43
64,1642,00:01:43
65,1644,00:01:43
66,1645,00:01:43
67,1824,00:01:50
68,1827,00:01:50
69,1830,00:01:50
70,1836,00:01:50
71,1844,00:01:51
72,2002,00:01:58
73,2006,00:01:59
74,2007,00:01:59
75,2134,00:02:03
76,2142,00:02:03
77,2147,00:02:04
78,2148,00:02:04
79,2175,00:02:05
80,2188,00:02:05
81,2214,00:02:06
82,2332,00:02:12
83,2335,00:02:12
84,2337,00:02:12
85,2338,00:02:13
86,2340,00:02:13
87,2342,00:02:13
88,2346,00:02:13
89,2353,00:02:13
90,2359,00:02:13
91,2389,00:02:14
92,2413,00:02:15
93,2461,00:02:16
94,2502,00:02:18
95,2515,00:02:18
96,2765,00:02:28
97,2769,00:02:28
98,2988,00:02:35
99,3306,00:02:47
100,3774,00:03:02
