highest,episode,time
1,48,00:00:05
2,49,00:00:05
3,74,00:00:06
4,105,00:00:07
5,245,00:00:15
6,307,00:00:18
7,312,00:00:18
8,432,00:00:24
9,435,00:00:24
10,441,00:00:24
11,455,00:00:27
12,462,00:00:28
13,465,00:00:28
14,469,00:00:28
15,475,00:00:28
16,476,00:00:28
17,487,00:00:29
18,492,00:00:29
19,505,00:00:30
20,546,00:00:32
21,626,00:00:37
22,637,00:00:38
23,661,00:00:40
24,717,00:00:45
25,721,00:00:45
26,729,00:00:45
27,730,00:00:46
28,731,00:00:46
29,771,00:00:48
30,772,00:00:48
31,779,00:00:48
32,787,00:00:49
33,788,00:00:49
34,795,00:00:49
35,992,00:01:02
36,993,00:01:02
37,995,00:01:02
38,998,00:01:02
39,1002,00:01:03
40,1013,00:01:03
41,1014,00:01:03
42,1019,00:01:03
43,1021,00:01:03
44,1027,00:01:04
45,1031,00:01:04
46,1032,00:01:04
47,1035,00:01:04
48,1039,00:01:04
49,1067,00:01:06
50,1076,00:01:06
51,1171,00:01:11
52,1179,00:01:12
53,1182,00:01:12
54,1183,00:01:12
55,1308,00:01:20
56,1314,00:01:20
57,1323,00:01:21
58,1324,00:01:21
59,1344,00:01:22
60,1345,00:01:22
61,1357,00:01:22
62,1381,00:01:23
63,1406,00:01:25
64,1409,00:01:25
65,1410,00:01:25
66,1411,00:01:25
67,1620,00:01:36
68,1623,00:01:36
69,1625,00:01:36
70,1656,00:01:38
71,1658,00:01:38
72,1659,00:01:38
73,1661,00:01:38
74,1880,00:01:47
75,1883,00:01:48
76,1919,00:01:50
77,1920,00:01:50
78,1922,00:01:50
79,1927,00:01:50
80,1930,00:01:50
81,1933,00:01:50
82,1960,00:01:51
83,1961,00:01:51
84,1969,00:01:52
85,1992,00:01:53
86,2280,00:02:07
87,2287,00:02:07
88,2298,00:02:07
89,2299,00:02:07
90,2336,00:02:09
91,2337,00:02:09
92,2341,00:02:09
93,2461,00:02:13
94,2474,00:02:14
95,2477,00:02:14
96,2514,00:02:15
97,2529,00:02:16
98,2786,00:02:27
99,2795,00:02:27
100,2830,00:02:28
