highest,episode,time
1,425,00:00:18
2,444,00:00:19
3,447,00:00:19
4,475,00:00:21
5,624,00:00:30
6,636,00:00:31
7,792,00:00:41
8,801,00:00:41
9,816,00:00:42
10,829,00:00:43
11,864,00:00:45
12,865,00:00:45
13,869,00:00:46
14,873,00:00:46
15,908,00:00:50
16,912,00:00:50
17,921,00:00:50
18,922,00:00:50
19,942,00:00:51
20,944,00:00:51
21,951,00:00:52
22,955,00:00:52
23,1061,00:00:58
24,1079,00:01:01
25,1080,00:01:01
26,1085,00:01:01
27,1086,00:01:01
28,1095,00:01:02
29,1100,00:01:02
30,1103,00:01:02
31,1152,00:01:05
32,1155,00:01:05
33,1156,00:01:05
34,1166,00:01:05
35,1170,00:01:06
36,1172,00:01:06
37,1173,00:01:06
38,1288,00:01:14
39,1294,00:01:14
40,1296,00:01:14
41,1297,00:01:14
42,1299,00:01:14
43,1300,00:01:14
44,1307,00:01:15
45,1308,00:01:15
46,1317,00:01:15
47,1318,00:01:15
48,1467,00:01:25
49,1474,00:01:25
50,1477,00:01:25
51,1493,00:01:26
52,1496,00:01:26
53,1497,00:01:26
54,1499,00:01:26
55,1509,00:01:26
56,1510,00:01:26
57,1534,00:01:28
58,1535,00:01:28
59,1545,00:01:28
60,1549,00:01:28
61,1555,00:01:28
62,1681,00:01:37
63,1688,00:01:38
64,1706,00:01:38
65,1707,00:01:38
66,1716,00:01:39
67,1799,00:01:43
68,2024,00:01:55
69,2034,00:01:56
70,2053,00:01:57
71,2072,00:02:00
72,2081,00:02:00
73,2092,00:02:01
74,2096,00:02:01
75,2097,00:02:01
76,2102,00:02:01
77,2108,00:02:01
78,2116,00:02:02
79,2117,00:02:02
80,2154,00:02:04
81,2159,00:02:04
82,2160,00:02:04
83,2447,00:02:19
84,2485,00:02:20
85,2500,00:02:23
86,2525,00:02:24
87,2546,00:02:25
88,2553,00:02:26
89,2831,00:02:40
90,2836,00:02:40
91,2840,00:02:40
92,2841,00:02:40
93,2892,00:02:43
94,3282,00:03:03
95,3314,00:03:04
96,3645,00:03:19
97,3689,00:03:23
98,4059,00:03:40
99,4061,00:03:40
100,7213,00:06:06
