highest,episode,time
1,28,00:00:03
2,32,00:00:03
3,181,00:00:11
4,199,00:00:12
5,237,00:00:17
6,248,00:00:17
7,256,00:00:18
8,258,00:00:18
9,259,00:00:18
10,297,00:00:20
11,319,00:00:21
12,385,00:00:24
13,426,00:00:30
14,428,00:00:30
15,430,00:00:30
16,444,00:00:31
17,451,00:00:31
18,453,00:00:31
19,458,00:00:31
20,488,00:00:33
21,498,00:00:34
22,505,00:00:34
23,506,00:00:34
24,510,00:00:34
25,642,00:00:44
26,643,00:00:44
27,645,00:00:44
28,646,00:00:44
29,648,00:00:44
30,650,00:00:44
31,651,00:00:44
32,652,00:00:44
33,654,00:00:44
34,661,00:00:45
35,669,00:00:45
36,670,00:00:45
37,672,00:00:45
38,673,00:00:45
39,678,00:00:46
40,679,00:00:46
41,683,00:00:46
42,685,00:00:46
43,686,00:00:46
44,697,00:00:47
45,707,00:00:47
46,710,00:00:47
47,711,00:00:47
48,716,00:00:48
49,736,00:00:49
50,738,00:00:49
51,739,00:00:49
52,744,00:00:49
53,803,00:00:52
54,841,00:00:57
55,845,00:00:57
56,848,00:00:57
57,850,00:00:57
58,853,00:00:57
59,856,00:00:57
60,861,00:00:58
61,862,00:00:58
62,864,00:00:58
63,871,00:00:58
64,872,00:00:58
65,898,00:00:59
66,899,00:00:59
67,907,00:00:59
68,908,00:01:00
69,910,00:01:00
70,913,00:01:00
71,926,00:01:00
72,931,00:01:01
73,932,00:01:01
74,933,00:01:01
75,980,00:01:03
76,982,00:01:03
77,983,00:01:03
78,1125,00:01:12
79,1127,00:01:12
80,1129,00:01:12
81,1132,00:01:12
82,1137,00:01:12
83,1164,00:01:13
84,1195,00:01:14
85,1196,00:01:14
86,1495,00:01:28
87,1674,00:01:33
88,1678,00:01:33
89,1690,00:01:37
90,1691,00:01:37
91,1697,00:01:37
92,1705,00:01:37
93,1731,00:01:38
94,2174,00:01:54
95,2175,00:01:54
96,2202,00:01:55
97,2481,00:02:07
98,2485,00:02:07
99,2501,00:02:07
100,2518,00:02:08
