highest,episode,time
1,15,00:00:02
2,19,00:00:02
3,61,00:00:04
4,138,00:00:08
5,140,00:00:08
6,266,00:00:16
7,270,00:00:16
8,274,00:00:17
9,281,00:00:17
10,283,00:00:17
11,285,00:00:17
12,299,00:00:18
13,305,00:00:18
14,316,00:00:19
15,329,00:00:19
16,331,00:00:19
17,420,00:00:26
18,454,00:00:27
19,487,00:00:29
20,492,00:00:29
21,586,00:00:36
22,591,00:00:36
23,596,00:00:36
24,598,00:00:37
25,602,00:00:37
26,608,00:00:37
27,609,00:00:37
28,610,00:00:37
29,615,00:00:38
30,621,00:00:38
31,622,00:00:38
32,629,00:00:38
33,630,00:00:38
34,631,00:00:38
35,632,00:00:38
36,634,00:00:39
37,641,00:00:39
38,648,00:00:39
39,652,00:00:39
40,653,00:00:39
41,655,00:00:39
42,656,00:00:39
43,669,00:00:40
44,915,00:00:54
45,916,00:00:54
46,917,00:00:54
47,918,00:00:54
48,1034,00:01:01
49,1043,00:01:01
50,1047,00:01:02
51,1048,00:01:02
52,1051,00:01:02
53,1063,00:01:02
54,1065,00:01:02
55,1066,00:01:02
56,1091,00:01:03
57,1096,00:01:04
58,1249,00:01:12
59,1272,00:01:13
60,1275,00:01:14
61,1276,00:01:14
62,1304,00:01:15
63,1306,00:01:15
64,1307,00:01:15
65,1308,00:01:15
66,1316,00:01:16
67,1318,00:01:16
68,1348,00:01:17
69,1357,00:01:17
70,1379,00:01:18
71,1544,00:01:27
72,1546,00:01:28
73,1559,00:01:28
74,1561,00:01:28
75,1562,00:01:28
76,1796,00:01:40
77,1799,00:01:40
78,1800,00:01:40
79,1801,00:01:40
80,1802,00:01:40
81,1807,00:01:40
82,1809,00:01:40
83,1812,00:01:40
84,2094,00:01:53
85,2100,00:01:53
86,2101,00:01:53
87,2111,00:01:54
88,2302,00:02:03
89,2308,00:02:03
90,2327,00:02:04
91,2334,00:02:04
92,2338,00:02:05
93,2339,00:02:05
94,2344,00:02:05
95,2359,00:02:05
96,2364,00:02:06
97,3518,00:02:54
98,3891,00:03:09
99,6162,00:04:39
100,6569,00:04:56
