highest,episode,time
1,242,00:00:19
2,280,00:00:22
3,297,00:00:23
4,650,00:00:57
5,660,00:00:58
6,667,00:00:58
7,673,00:00:59
8,677,00:00:59
9,680,00:01:00
10,696,00:01:01
11,702,00:01:01
12,737,00:01:04
13,833,00:01:15
14,838,00:01:16
15,843,00:01:16
16,844,00:01:16
17,847,00:01:16
18,848,00:01:17
19,863,00:01:18
20,867,00:01:18
21,869,00:01:19
22,870,00:01:19
23,929,00:01:26
24,935,00:01:26
25,941,00:01:27
26,942,00:01:27
27,956,00:01:28
28,978,00:01:29
29,984,00:01:30
30,990,00:01:30
31,994,00:01:30
32,998,00:01:31
33,1002,00:01:31
34,1006,00:01:31
35,1008,00:01:31
36,1021,00:01:32
37,1027,00:01:33
38,1095,00:01:40
39,1096,00:01:40
40,1101,00:01:40
41,1301,00:01:57
42,1304,00:01:58
43,1309,00:01:58
44,1317,00:01:59
45,1322,00:01:59
46,1366,00:02:02
47,1441,00:02:10
48,1449,00:02:10
49,1450,00:02:11
50,1626,00:02:26
51,1628,00:02:26
52,1631,00:02:27
53,1651,00:02:28
54,1655,00:02:28
55,1659,00:02:29
56,1678,00:02:30
57,1679,00:02:30
58,1687,00:02:31
59,1694,00:02:31
60,1699,00:02:34
61,1716,00:02:36
62,1717,00:02:36
63,1724,00:02:36
64,2034,00:03:01
65,2042,00:03:04
66,2057,00:03:05
67,2061,00:03:05
68,2076,00:03:06
69,2094,00:03:07
70,2120,00:03:09
71,2125,00:03:09
72,2228,00:03:18
73,2229,00:03:18
74,2244,00:03:19
75,2476,00:03:36
76,2484,00:03:36
77,2485,00:03:36
78,2493,00:03:37
79,2624,00:03:47
80,2631,00:03:47
81,2634,00:03:47
82,2641,00:03:48
83,2652,00:03:48
84,2659,00:03:49
85,2683,00:03:50
86,3288,00:04:36
87,3289,00:04:36
88,3291,00:04:36
89,3292,00:04:36
90,3296,00:04:37
91,3314,00:04:40
92,3823,00:05:17
93,4132,00:05:39
94,4146,00:05:40
95,4148,00:05:41
96,4165,00:05:42
97,4166,00:05:42
98,7890,00:10:12
99,12818,00:16:32
100,24256,00:33:02
