highest,episode,time
1,589,00:00:31
2,832,00:00:45
3,837,00:00:45
4,868,00:00:48
5,1169,00:01:12
6,1170,00:01:12
7,1213,00:01:17
8,1253,00:01:20
9,1267,00:01:21
10,1410,00:01:33
11,1411,00:01:33
12,1413,00:01:34
13,1415,00:01:34
14,1426,00:01:34
15,1476,00:01:38
16,1487,00:01:39
17,1618,00:01:50
18,1622,00:01:50
19,1750,00:02:01
20,1751,00:02:01
21,1752,00:02:01
22,1757,00:02:01
23,1765,00:02:02
24,1767,00:02:02
25,1769,00:02:02
26,1770,00:02:02
27,1771,00:02:02
28,1805,00:02:05
29,1806,00:02:05
30,1829,00:02:06
31,1947,00:02:16
32,1949,00:02:16
33,1950,00:02:16
34,1964,00:02:17
35,1973,00:02:18
36,2041,00:02:24
37,2044,00:02:24
38,2048,00:02:24
39,2056,00:02:24
40,2061,00:02:25
41,2062,00:02:25
42,2071,00:02:25
43,2074,00:02:25
44,2076,00:02:26
45,2079,00:02:26
46,2082,00:02:26
47,2125,00:02:29
48,2272,00:02:39
49,2279,00:02:39
50,2280,00:02:39
51,2283,00:02:40
52,2286,00:02:40
53,2287,00:02:40
54,2288,00:02:40
55,2293,00:02:40
56,2295,00:02:41
57,2359,00:02:44
58,2369,00:02:45
59,2371,00:02:45
60,2375,00:02:45
61,2376,00:02:45
62,2423,00:02:50
63,2424,00:02:50
64,2643,00:03:06
65,2645,00:03:06
66,2646,00:03:06
67,2649,00:03:06
68,2650,00:03:06
69,2651,00:03:06
70,2655,00:03:06
71,2666,00:03:07
72,2667,00:03:07
73,2710,00:03:10
74,3019,00:03:32
75,3167,00:03:43
76,3176,00:03:43
77,3181,00:03:43
78,3187,00:03:44
79,3200,00:03:44
80,3204,00:03:45
81,3205,00:03:45
82,3207,00:03:45
83,3215,00:03:45
84,3221,00:03:46
85,3238,00:03:47
86,3666,00:04:11
87,3711,00:04:13
88,3858,00:04:22
89,3983,00:04:29
90,4259,00:04:44
91,4279,00:04:45
92,4282,00:04:45
93,5801,00:06:11
94,5823,00:06:12
95,5838,00:06:13
96,6016,00:06:21
97,6617,00:06:52
98,6763,00:06:59
99,7570,00:07:42
100,7581,00:07:43
