highest,episode,time
1,23,00:00:03
2,30,00:00:03
3,31,00:00:03
4,34,00:00:03
5,47,00:00:04
6,53,00:00:04
7,55,00:00:05
8,65,00:00:05
9,68,00:00:05
10,74,00:00:06
11,77,00:00:06
12,84,00:00:06
13,106,00:00:07
14,114,00:00:07
15,116,00:00:07
16,265,00:00:17
17,270,00:00:17
18,288,00:00:18
19,293,00:00:18
20,297,00:00:18
21,369,00:00:22
22,385,00:00:25
23,395,00:00:26
24,396,00:00:26
25,428,00:00:28
26,430,00:00:28
27,432,00:00:28
28,433,00:00:28
29,524,00:00:32
30,545,00:00:34
31,547,00:00:34
32,557,00:00:37
33,560,00:00:37
34,561,00:00:37
35,565,00:00:37
36,569,00:00:37
37,571,00:00:37
38,588,00:00:38
39,596,00:00:38
40,608,00:00:39
41,613,00:00:39
42,614,00:00:39
43,615,00:00:40
44,641,00:00:41
45,642,00:00:41
46,644,00:00:41
47,659,00:00:41
48,824,00:00:51
49,827,00:00:51
50,830,00:00:51
51,831,00:00:51
52,833,00:00:52
53,835,00:00:52
54,839,00:00:52
55,857,00:00:53
56,1061,00:01:04
57,1128,00:01:06
58,1137,00:01:07
59,1151,00:01:07
60,1165,00:01:08
61,1166,00:01:08
62,1169,00:01:08
63,1195,00:01:11
64,1197,00:01:11
65,1207,00:01:11
66,1209,00:01:12
67,1493,00:01:24
68,1518,00:01:25
69,1523,00:01:26
70,1555,00:01:27
71,1568,00:01:27
72,1569,00:01:27
73,1571,00:01:27
74,1573,00:01:27
75,1574,00:01:27
76,1575,00:01:28
77,1729,00:01:35
78,1732,00:01:35
79,1756,00:01:36
80,1758,00:01:36
81,1763,00:01:37
82,1765,00:01:37
83,1766,00:01:37
84,1771,00:01:37
85,1773,00:01:37
86,1775,00:01:37
87,1792,00:01:38
88,2104,00:01:51
89,2175,00:01:54
90,2396,00:02:03
91,2420,00:02:04
92,2422,00:02:04
93,2443,00:02:05
94,2444,00:02:05
95,2641,00:02:13
96,3338,00:02:39
97,3349,00:02:40
98,4127,00:03:10
99,4949,00:03:40
100,4952,00:03:40
