highest,episode,time
1,24,00:00:03
2,85,00:00:05
3,377,00:00:20
4,378,00:00:20
5,387,00:00:20
6,392,00:00:21
7,408,00:00:22
8,420,00:00:22
9,422,00:00:22
10,423,00:00:22
11,444,00:00:23
12,569,00:00:32
13,592,00:00:33
14,594,00:00:33
15,595,00:00:33
16,598,00:00:33
17,639,00:00:35
18,640,00:00:35
19,641,00:00:35
20,643,00:00:35
21,644,00:00:36
22,645,00:00:36
23,651,00:00:36
24,675,00:00:37
25,731,00:00:42
26,733,00:00:42
27,872,00:00:49
28,876,00:00:49
29,878,00:00:49
30,930,00:00:51
31,943,00:00:52
32,946,00:00:52
33,951,00:00:52
34,962,00:00:53
35,968,00:00:53
36,969,00:00:53
37,1008,00:00:57
38,1010,00:00:58
39,1011,00:00:58
40,1015,00:00:58
41,1018,00:00:58
42,1220,00:01:06
43,1273,00:01:11
44,1277,00:01:12
45,1374,00:01:15
46,1383,00:01:16
47,1385,00:01:16
48,1386,00:01:16
49,1387,00:01:16
50,1389,00:01:16
51,1392,00:01:16
52,1407,00:01:17
53,1424,00:01:17
54,1425,00:01:17
55,1431,00:01:17
56,1434,00:01:18
57,1436,00:01:18
58,1446,00:01:18
59,1484,00:01:20
60,1494,00:01:20
61,1497,00:01:20
62,1498,00:01:20
63,1527,00:01:21
64,1528,00:01:22
65,1752,00:01:32
66,1773,00:01:33
67,1976,00:01:43
68,1987,00:01:43
69,1988,00:01:43
70,1994,00:01:43
71,2025,00:01:44
72,2028,00:01:45
73,2029,00:01:45
74,2106,00:01:47
75,2108,00:01:47
76,2109,00:01:47
77,2111,00:01:47
78,2315,00:01:57
79,2319,00:01:57
80,2323,00:01:57
81,2352,00:01:58
82,2383,00:01:59
83,2389,00:01:59
84,2393,00:02:00
85,2395,00:02:00
86,2427,00:02:01
87,2510,00:02:03
88,2512,00:02:03
89,2751,00:02:14
90,2753,00:02:14
91,2760,00:02:14
92,2769,00:02:14
93,2778,00:02:14
94,2782,00:02:14
95,2802,00:02:15
96,2823,00:02:15
97,3173,00:02:29
98,3177,00:02:29
99,3180,00:02:29
100,3720,00:02:45
