highest,episode,time
1,18,00:00:04
2,25,00:00:04
3,36,00:00:05
4,46,00:00:05
5,53,00:00:06
6,60,00:00:06
7,66,00:00:06
8,75,00:00:06
9,86,00:00:07
10,97,00:00:07
11,250,00:00:18
12,276,00:00:19
13,290,00:00:20
14,298,00:00:20
15,303,00:00:20
16,309,00:00:21
17,310,00:00:21
18,313,00:00:21
19,315,00:00:21
20,317,00:00:21
21,319,00:00:21
22,327,00:00:22
23,338,00:00:22
24,339,00:00:22
25,387,00:00:24
26,392,00:00:24
27,467,00:00:32
28,469,00:00:32
29,474,00:00:32
30,506,00:00:33
31,507,00:00:34
32,511,00:00:34
33,512,00:00:34
34,514,00:00:34
35,515,00:00:34
36,516,00:00:34
37,517,00:00:34
38,523,00:00:34
39,525,00:00:34
40,530,00:00:34
41,534,00:00:35
42,537,00:00:35
43,538,00:00:35
44,539,00:00:35
45,547,00:00:35
46,579,00:00:36
47,581,00:00:37
48,589,00:00:37
49,591,00:00:37
50,872,00:00:52
51,873,00:00:52
52,921,00:00:54
53,923,00:00:54
54,981,00:00:56
55,1015,00:01:01
56,1025,00:01:02
57,1026,00:01:02
58,1043,00:01:02
59,1048,00:01:02
60,1051,00:01:03
61,1140,00:01:06
62,1141,00:01:06
63,1145,00:01:06
64,1168,00:01:07
65,1195,00:01:08
66,1196,00:01:08
67,1201,00:01:08
68,1202,00:01:08
69,1421,00:01:19
70,1431,00:01:19
71,1454,00:01:20
72,1457,00:01:20
73,1460,00:01:20
74,1462,00:01:20
75,1475,00:01:21
76,1477,00:01:21
77,1480,00:01:21
78,1482,00:01:21
79,1484,00:01:21
80,1689,00:01:31
81,1691,00:01:31
82,1692,00:01:31
83,1693,00:01:31
84,1702,00:01:32
85,1745,00:01:33
86,2027,00:01:45
87,2065,00:01:46
88,2068,00:01:46
89,2070,00:01:46
90,2079,00:01:47
91,2083,00:01:47
92,2085,00:01:47
93,2469,00:02:01
94,2470,00:02:01
95,2472,00:02:01
96,2487,00:02:02
97,2517,00:02:02
98,2627,00:02:05
99,2654,00:02:06
100,3781,00:02:40
