highest,episode,time
1,36,00:00:05
2,70,00:00:07
3,89,00:00:08
4,117,00:00:09
5,262,00:00:18
6,271,00:00:18
7,272,00:00:18
8,279,00:00:19
9,288,00:00:19
10,295,00:00:20
11,498,00:00:32
12,627,00:00:41
13,638,00:00:41
14,643,00:00:42
15,650,00:00:42
16,787,00:00:51
17,791,00:00:52
18,793,00:00:52
19,811,00:00:55
20,812,00:00:55
21,826,00:00:56
22,873,00:01:00
23,874,00:01:00
24,875,00:01:00
25,886,00:01:01
26,890,00:01:01
27,897,00:01:02
28,921,00:01:04
29,923,00:01:04
30,931,00:01:04
31,938,00:01:05
32,940,00:01:05
33,941,00:01:05
34,964,00:01:07
35,966,00:01:07
36,970,00:01:07
37,981,00:01:08
38,982,00:01:08
39,1035,00:01:13
40,1037,00:01:14
41,1051,00:01:14
42,1052,00:01:14
43,1054,00:01:15
44,1057,00:01:15
45,1060,00:01:15
46,1063,00:01:15
47,1092,00:01:18
48,1102,00:01:18
49,1104,00:01:19
50,1106,00:01:19
51,1275,00:01:31
52,1282,00:01:31
53,1283,00:01:31
54,1284,00:01:31
55,1286,00:01:31
56,1292,00:01:32
57,1293,00:01:32
58,1299,00:01:32
59,1300,00:01:32
60,1306,00:01:32
61,1314,00:01:33
62,1328,00:01:33
63,1333,00:01:34
64,1334,00:01:34
65,1355,00:01:35
66,1378,00:01:36
67,1390,00:01:37
68,1405,00:01:38
69,1407,00:01:38
70,1416,00:01:38
71,1419,00:01:38
72,1422,00:01:39
73,1429,00:01:39
74,1437,00:01:39
75,1440,00:01:39
76,1441,00:01:40
77,1444,00:01:40
78,1446,00:01:40
79,1447,00:01:40
80,1856,00:02:03
81,1876,00:02:04
82,2054,00:02:11
83,2055,00:02:11
84,2065,00:02:11
85,2176,00:02:17
86,2178,00:02:18
87,2182,00:02:18
88,2204,00:02:19
89,2218,00:02:19
90,2219,00:02:19
91,2222,00:02:19
92,2242,00:02:20
93,2780,00:02:45
94,2789,00:02:45
95,2793,00:02:45
96,2794,00:02:45
97,2819,00:02:46
98,3254,00:03:06
99,4216,00:03:47
100,5272,00:04:29
