highest,episode,time
1,70,00:00:07
2,300,00:00:17
3,301,00:00:17
4,338,00:00:19
5,351,00:00:20
6,353,00:00:20
7,357,00:00:20
8,424,00:00:23
9,431,00:00:24
10,436,00:00:24
11,492,00:00:29
12,493,00:00:29
13,495,00:00:29
14,497,00:00:29
15,509,00:00:30
16,510,00:00:30
17,548,00:00:32
18,549,00:00:32
19,557,00:00:33
20,560,00:00:33
21,575,00:00:34
22,814,00:00:51
23,818,00:00:51
24,820,00:00:51
25,848,00:00:53
26,886,00:00:55
27,899,00:00:55
28,900,00:00:56
29,911,00:00:56
30,977,00:01:03
31,980,00:01:03
32,981,00:01:03
33,989,00:01:04
34,990,00:01:04
35,994,00:01:04
36,995,00:01:04
37,996,00:01:04
38,998,00:01:04
39,1023,00:01:05
40,1032,00:01:06
41,1039,00:01:06
42,1043,00:01:07
43,1045,00:01:07
44,1231,00:01:18
45,1232,00:01:19
46,1234,00:01:19
47,1235,00:01:19
48,1289,00:01:21
49,1290,00:01:21
50,1291,00:01:21
51,1292,00:01:21
52,1297,00:01:22
53,1300,00:01:22
54,1301,00:01:22
55,1302,00:01:22
56,1306,00:01:22
57,1308,00:01:22
58,1443,00:01:28
59,1444,00:01:28
60,1541,00:01:34
61,1542,00:01:34
62,1546,00:01:34
63,1547,00:01:34
64,1553,00:01:35
65,1558,00:01:35
66,1564,00:01:35
67,1566,00:01:35
68,1567,00:01:35
69,1571,00:01:35
70,1583,00:01:36
71,1594,00:01:36
72,1596,00:01:36
73,1914,00:01:53
74,1917,00:01:53
75,1925,00:01:53
76,1959,00:01:55
77,1960,00:01:55
78,1979,00:01:55
79,1980,00:01:55
80,1985,00:01:56
81,1988,00:01:56
82,1990,00:01:56
83,1991,00:01:56
84,2264,00:02:08
85,2313,00:02:10
86,2317,00:02:11
87,2367,00:02:12
88,2386,00:02:13
89,2388,00:02:13
90,2396,00:02:13
91,2694,00:02:26
92,2698,00:02:27
93,2706,00:02:27
94,2725,00:02:28
95,2726,00:02:28
96,2988,00:02:37
97,3153,00:02:45
98,3154,00:02:45
99,3390,00:02:52
100,3405,00:02:53
