highest,episode,time
1,74,00:00:05
2,84,00:00:06
3,138,00:00:08
4,325,00:00:20
5,343,00:00:21
6,380,00:00:23
7,385,00:00:23
8,438,00:00:29
9,439,00:00:29
10,455,00:00:30
11,459,00:00:30
12,529,00:00:34
13,534,00:00:34
14,580,00:00:37
15,593,00:00:37
16,597,00:00:38
17,600,00:00:38
18,776,00:00:50
19,777,00:00:50
20,779,00:00:50
21,786,00:00:50
22,802,00:00:51
23,803,00:00:51
24,804,00:00:51
25,805,00:00:51
26,954,00:01:00
27,955,00:01:00
28,961,00:01:01
29,962,00:01:01
30,978,00:01:01
31,981,00:01:02
32,986,00:01:02
33,1165,00:01:12
34,1166,00:01:12
35,1175,00:01:13
36,1176,00:01:13
37,1177,00:01:13
38,1183,00:01:13
39,1202,00:01:14
40,1203,00:01:14
41,1205,00:01:14
42,1257,00:01:16
43,1258,00:01:16
44,1298,00:01:18
45,1316,00:01:19
46,1318,00:01:19
47,1325,00:01:19
48,1326,00:01:20
49,1336,00:01:20
50,1349,00:01:20
51,1356,00:01:21
52,1366,00:01:21
53,1368,00:01:21
54,1615,00:01:34
55,1635,00:01:35
56,1636,00:01:35
57,1643,00:01:35
58,1684,00:01:37
59,1696,00:01:40
60,1698,00:01:40
61,1699,00:01:40
62,1720,00:01:41
63,1722,00:01:41
64,1921,00:01:48
65,1973,00:01:50
66,1975,00:01:50
67,1979,00:01:51
68,2023,00:01:55
69,2029,00:01:55
70,2032,00:01:55
71,2033,00:01:55
72,2041,00:01:55
73,2042,00:01:55
74,2043,00:01:55
75,2165,00:02:00
76,2166,00:02:00
77,2218,00:02:01
78,2268,00:02:03
79,2272,00:02:03
80,2276,00:02:03
81,2279,00:02:04
82,2283,00:02:04
83,2418,00:02:11
84,2419,00:02:11
85,2421,00:02:11
86,2427,00:02:11
87,2442,00:02:12
88,2446,00:02:12
89,2455,00:02:12
90,2456,00:02:12
91,2463,00:02:12
92,2473,00:02:13
93,2475,00:02:13
94,2486,00:02:13
95,2530,00:02:15
96,2531,00:02:15
97,2899,00:02:28
98,3331,00:02:43
99,3379,00:02:44
100,3468,00:02:46
