highest,episode,time
1,84,00:00:06
2,112,00:00:07
3,175,00:00:10
4,177,00:00:10
5,205,00:00:11
6,206,00:00:11
7,265,00:00:15
8,476,00:00:29
9,487,00:00:30
10,498,00:00:31
11,506,00:00:32
12,507,00:00:32
13,525,00:00:33
14,530,00:00:33
15,534,00:00:33
16,548,00:00:34
17,550,00:00:34
18,595,00:00:37
19,602,00:00:37
20,603,00:00:38
21,753,00:00:49
22,756,00:00:49
23,759,00:00:49
24,767,00:00:50
25,771,00:00:50
26,772,00:00:50
27,775,00:00:50
28,914,00:01:00
29,918,00:01:01
30,919,00:01:01
31,922,00:01:01
32,924,00:01:01
33,925,00:01:01
34,926,00:01:01
35,928,00:01:01
36,929,00:01:01
37,933,00:01:01
38,934,00:01:01
39,940,00:01:02
40,946,00:01:02
41,949,00:01:02
42,952,00:01:02
43,953,00:01:02
44,956,00:01:03
45,957,00:01:03
46,958,00:01:03
47,959,00:01:03
48,960,00:01:03
49,970,00:01:03
50,978,00:01:04
51,980,00:01:04
52,981,00:01:04
53,982,00:01:04
54,983,00:01:04
55,994,00:01:05
56,995,00:01:05
57,1000,00:01:05
58,1137,00:01:13
59,1138,00:01:13
60,1149,00:01:14
61,1170,00:01:15
62,1181,00:01:15
63,1195,00:01:16
64,1196,00:01:16
65,1199,00:01:16
66,1200,00:01:16
67,1233,00:01:18
68,1236,00:01:18
69,1243,00:01:19
70,1254,00:01:19
71,1258,00:01:20
72,1259,00:01:20
73,1262,00:01:20
74,1263,00:01:20
75,1772,00:01:47
76,1776,00:01:47
77,1904,00:01:52
78,1908,00:01:52
79,1956,00:01:55
80,1959,00:01:55
81,1960,00:01:55
82,1984,00:01:56
83,1988,00:01:56
84,1990,00:01:56
85,1991,00:01:56
86,1992,00:01:56
87,2020,00:01:59
88,2022,00:01:59
89,2396,00:02:17
90,2406,00:02:17
91,2407,00:02:17
92,2412,00:02:17
93,2415,00:02:17
94,2417,00:02:17
95,2632,00:02:25
96,2771,00:02:31
97,2905,00:02:36
98,3151,00:02:46
99,3272,00:02:50
100,3280,00:02:50
