highest,episode,time
1,34,00:00:06
2,286,00:00:21
3,288,00:00:21
4,347,00:00:24
5,366,00:00:28
6,376,00:00:28
7,418,00:00:31
8,429,00:00:32
9,434,00:00:32
10,460,00:00:34
11,462,00:00:34
12,463,00:00:34
13,465,00:00:34
14,591,00:00:46
15,594,00:00:47
16,600,00:00:47
17,601,00:00:47
18,603,00:00:47
19,610,00:00:48
20,614,00:00:48
21,751,00:01:03
22,755,00:01:03
23,758,00:01:04
24,759,00:01:04
25,771,00:01:05
26,827,00:01:10
27,833,00:01:12
28,834,00:01:13
29,835,00:01:13
30,850,00:01:14
31,866,00:01:15
32,877,00:01:16
33,881,00:01:17
34,882,00:01:17
35,883,00:01:17
36,885,00:01:17
37,888,00:01:17
38,892,00:01:17
39,903,00:01:19
40,1025,00:01:31
41,1028,00:01:31
42,1029,00:01:31
43,1035,00:01:31
44,1038,00:01:32
45,1066,00:01:34
46,1069,00:01:34
47,1178,00:01:43
48,1179,00:01:43
49,1183,00:01:43
50,1184,00:01:44
51,1186,00:01:44
52,1187,00:01:44
53,1190,00:01:44
54,1198,00:01:45
55,1204,00:01:45
56,1224,00:01:46
57,1255,00:01:49
58,1258,00:01:49
59,1270,00:01:50
60,1398,00:02:01
61,1400,00:02:01
62,1410,00:02:02
63,1419,00:02:02
64,1420,00:02:02
65,1421,00:02:02
66,1422,00:02:02
67,1423,00:02:02
68,1424,00:02:03
69,1474,00:02:07
70,1475,00:02:07
71,1478,00:02:07
72,1504,00:02:09
73,1505,00:02:09
74,1546,00:02:14
75,1550,00:02:14
76,1552,00:02:14
77,1553,00:02:14
78,1593,00:02:17
79,1797,00:02:33
80,1805,00:02:33
81,1809,00:02:34
82,1888,00:02:39
83,1929,00:02:43
84,1930,00:02:43
85,1931,00:02:43
86,1938,00:02:44
87,1941,00:02:44
88,2164,00:02:59
89,2193,00:03:01
90,2198,00:03:01
91,2199,00:03:01
92,2361,00:03:13
93,2483,00:03:19
94,2490,00:03:19
95,2491,00:03:20
96,2859,00:03:41
97,2871,00:03:42
98,2896,00:03:43
99,2901,00:03:44
100,4324,00:05:15
