highest,episode,time
1,59,00:00:13
2,93,00:00:15
3,118,00:00:18
4,143,00:00:20
5,144,00:00:20
6,149,00:00:21
7,154,00:00:21
8,179,00:00:24
9,189,00:00:25
10,332,00:00:47
11,336,00:00:47
12,368,00:00:50
13,369,00:00:50
14,532,00:01:15
15,536,00:01:16
16,541,00:01:16
17,552,00:01:17
18,586,00:01:21
19,734,00:01:43
20,755,00:01:45
21,758,00:01:46
22,760,00:01:46
23,796,00:01:50
24,802,00:01:51
25,803,00:01:51
26,809,00:01:51
27,812,00:01:52
28,815,00:01:52
29,817,00:01:52
30,914,00:02:02
31,942,00:02:04
32,944,00:02:05
33,947,00:02:05
34,963,00:02:14
35,966,00:02:14
36,975,00:02:15
37,977,00:02:15
38,978,00:02:15
39,979,00:02:15
40,1025,00:02:20
41,1026,00:02:20
42,1027,00:02:20
43,1029,00:02:21
44,1031,00:02:21
45,1033,00:02:21
46,1037,00:02:21
47,1038,00:02:22
48,1057,00:02:23
49,1307,00:02:54
50,1312,00:02:55
51,1313,00:02:55
52,1324,00:02:55
53,1341,00:02:57
54,1349,00:02:57
55,1351,00:02:58
56,1556,00:03:14
57,1559,00:03:14
58,1576,00:03:15
59,1577,00:03:15
60,1579,00:03:15
61,1580,00:03:15
62,1581,00:03:15
63,1583,00:03:15
64,1589,00:03:15
65,1627,00:03:17
66,1633,00:03:17
67,1634,00:03:17
68,1638,00:03:17
69,1890,00:03:28
70,1891,00:03:28
71,1892,00:03:28
72,2076,00:03:34
73,2077,00:03:34
74,2097,00:03:34
75,2098,00:03:34
76,2103,00:03:35
77,2222,00:03:41
78,2223,00:03:41
79,2224,00:03:41
80,2334,00:03:44
81,2335,00:03:44
82,2337,00:03:44
83,2359,00:03:45
84,2371,00:03:45
85,2372,00:03:45
86,2385,00:03:45
87,2669,00:03:56
88,2676,00:03:56
89,2677,00:03:56
90,2714,00:03:57
91,2718,00:03:57
92,3176,00:04:13
93,3425,00:04:21
94,3447,00:04:22
95,3452,00:04:22
96,3470,00:04:22
97,3478,00:04:23
98,3497,00:04:23
99,3991,00:04:37
100,4043,00:04:38
