highest,episode,time
1,1712,00:01:15
2,1725,00:01:16
3,1803,00:01:20
4,1928,00:01:30
5,1942,00:01:30
6,1943,00:01:30
7,1976,00:01:32
8,1989,00:01:33
9,2179,00:01:46
10,2183,00:01:46
11,2192,00:01:47
12,2238,00:01:49
13,2252,00:01:50
14,2397,00:02:01
15,2398,00:02:01
16,2406,00:02:01
17,2410,00:02:02
18,2413,00:02:02
19,2422,00:02:03
20,2428,00:02:03
21,2567,00:02:13
22,2569,00:02:13
23,2571,00:02:13
24,2706,00:02:20
25,2708,00:02:21
26,2716,00:02:21
27,2720,00:02:21
28,2727,00:02:25
29,2728,00:02:25
30,2757,00:02:27
31,2758,00:02:27
32,2761,00:02:27
33,2762,00:02:27
34,2764,00:02:27
35,2766,00:02:27
36,2775,00:02:27
37,2784,00:02:28
38,2786,00:02:28
39,2794,00:02:29
40,2795,00:02:29
41,2842,00:02:31
42,2844,00:02:31
43,2845,00:02:31
44,2854,00:02:32
45,2890,00:02:34
46,2891,00:02:34
47,2910,00:02:35
48,2911,00:02:35
49,3048,00:02:46
50,3169,00:02:57
51,3171,00:02:57
52,3173,00:02:57
53,3175,00:02:57
54,3184,00:02:57
55,3186,00:02:58
56,3209,00:02:59
57,3210,00:02:59
58,3218,00:02:59
59,3224,00:03:00
60,3242,00:03:00
61,3243,00:03:01
62,3422,00:03:14
63,3430,00:03:14
64,3472,00:03:16
65,3475,00:03:17
66,3485,00:03:17
67,3486,00:03:17
68,3493,00:03:17
69,3494,00:03:18
70,3660,00:03:30
71,3661,00:03:30
72,3663,00:03:30
73,3670,00:03:31
74,3674,00:03:31
75,3675,00:03:31
76,3682,00:03:31
77,3691,00:03:32
78,3693,00:03:32
79,3814,00:03:42
80,3856,00:03:44
81,3867,00:03:44
82,3868,00:03:44
83,3870,00:03:44
84,3871,00:03:45
85,3873,00:03:45
86,3941,00:03:52
87,3942,00:03:52
88,3977,00:03:54
89,3978,00:03:54
90,4025,00:03:56
91,4055,00:03:57
92,4506,00:04:28
93,4537,00:04:29
94,4562,00:04:31
95,4927,00:04:54
96,4931,00:04:55
97,4936,00:04:55
98,4940,00:04:55
99,4942,00:04:55
100,4953,00:04:55
