highest,episode,time
1,315,00:00:21
2,392,00:00:26
3,468,00:00:34
4,527,00:00:38
5,553,00:00:42
6,589,00:00:45
7,595,00:00:45
8,613,00:00:46
9,618,00:00:47
10,709,00:00:56
11,717,00:00:57
12,739,00:00:59
13,745,00:00:59
14,753,00:01:00
15,755,00:01:00
16,758,00:01:00
17,760,00:01:00
18,763,00:01:01
19,764,00:01:01
20,776,00:01:02
21,786,00:01:02
22,795,00:01:03
23,801,00:01:04
24,830,00:01:06
25,870,00:01:11
26,875,00:01:12
27,878,00:01:12
28,911,00:01:14
29,912,00:01:14
30,923,00:01:15
31,925,00:01:15
32,929,00:01:15
33,931,00:01:16
34,933,00:01:16
35,934,00:01:16
36,935,00:01:16
37,937,00:01:16
38,942,00:01:16
39,943,00:01:17
40,944,00:01:17
41,946,00:01:17
42,947,00:01:17
43,990,00:01:23
44,1000,00:01:23
45,1189,00:01:38
46,1192,00:01:38
47,1196,00:01:39
48,1201,00:01:39
49,1202,00:01:39
50,1203,00:01:39
51,1205,00:01:39
52,1206,00:01:39
53,1222,00:01:40
54,1224,00:01:41
55,1226,00:01:41
56,1232,00:01:41
57,1236,00:01:42
58,1237,00:01:42
59,1351,00:01:52
60,1362,00:01:53
61,1364,00:01:53
62,1365,00:01:53
63,1366,00:01:53
64,1375,00:01:54
65,1378,00:01:54
66,1382,00:01:54
67,1392,00:01:55
68,1393,00:01:55
69,1394,00:01:55
70,1396,00:01:55
71,1400,00:01:55
72,1414,00:01:56
73,1418,00:01:56
74,1421,00:01:56
75,1603,00:02:11
76,1605,00:02:11
77,1607,00:02:12
78,1882,00:02:34
79,1888,00:02:34
80,1891,00:02:34
81,1923,00:02:36
82,1928,00:02:36
83,2026,00:02:42
84,2033,00:02:42
85,2040,00:02:42
86,2043,00:02:43
87,2059,00:02:43
88,2061,00:02:43
89,2091,00:02:48
90,2152,00:02:51
91,2153,00:02:51
92,2164,00:02:51
93,2235,00:02:55
94,2272,00:02:57
95,2277,00:02:57
96,2594,00:03:18
97,2622,00:03:20
98,2631,00:03:20
99,2635,00:03:20
100,2868,00:03:34
