highest,episode,time
1,56,00:00:07
2,318,00:00:23
3,335,00:00:24
4,346,00:00:25
5,351,00:00:25
6,353,00:00:26
7,586,00:00:48
8,587,00:00:48
9,592,00:00:49
10,600,00:00:49
11,601,00:00:50
12,602,00:00:50
13,738,00:01:04
14,739,00:01:04
15,748,00:01:05
16,750,00:01:05
17,752,00:01:05
18,777,00:01:07
19,780,00:01:07
20,781,00:01:08
21,783,00:01:08
22,784,00:01:08
23,803,00:01:10
24,804,00:01:10
25,806,00:01:10
26,807,00:01:10
27,865,00:01:15
28,869,00:01:15
29,872,00:01:16
30,979,00:01:28
31,981,00:01:28
32,983,00:01:28
33,987,00:01:28
34,990,00:01:29
35,991,00:01:29
36,992,00:01:29
37,1002,00:01:30
38,1005,00:01:30
39,1007,00:01:30
40,1044,00:01:34
41,1049,00:01:34
42,1051,00:01:34
43,1123,00:01:42
44,1124,00:01:42
45,1129,00:01:42
46,1265,00:01:54
47,1267,00:01:54
48,1269,00:01:54
49,1270,00:01:54
50,1271,00:01:54
51,1273,00:01:55
52,1280,00:01:55
53,1281,00:01:55
54,1289,00:01:56
55,1291,00:01:56
56,1293,00:01:56
57,1294,00:01:56
58,1295,00:01:56
59,1304,00:01:57
60,1305,00:01:57
61,1461,00:02:12
62,1463,00:02:12
63,1466,00:02:12
64,1467,00:02:12
65,1470,00:02:12
66,1474,00:02:12
67,1484,00:02:13
68,1490,00:02:14
69,1504,00:02:14
70,1506,00:02:15
71,1508,00:02:15
72,1514,00:02:15
73,1515,00:02:15
74,1518,00:02:15
75,2066,00:02:53
76,2075,00:02:54
77,2123,00:02:59
78,2124,00:03:00
79,2136,00:03:00
80,2187,00:03:03
81,2479,00:03:24
82,2485,00:03:24
83,2487,00:03:24
84,2493,00:03:25
85,2499,00:03:25
86,2501,00:03:25
87,2624,00:03:34
88,2637,00:03:35
89,2638,00:03:35
90,2652,00:03:36
91,2654,00:03:36
92,3532,00:04:28
93,3544,00:04:29
94,3563,00:04:30
95,3639,00:04:34
96,3960,00:04:52
97,3961,00:04:52
98,4513,00:05:24
99,5201,00:06:01
100,5948,00:06:39
