highest,episode,time
1,47,00:00:04
2,68,00:00:06
3,84,00:00:06
4,115,00:00:08
5,197,00:00:12
6,223,00:00:16
7,230,00:00:17
8,259,00:00:18
9,447,00:00:32
10,448,00:00:32
11,458,00:00:32
12,464,00:00:33
13,468,00:00:33
14,471,00:00:33
15,475,00:00:33
16,478,00:00:34
17,500,00:00:35
18,511,00:00:35
19,512,00:00:35
20,513,00:00:35
21,521,00:00:36
22,523,00:00:36
23,535,00:00:37
24,663,00:00:48
25,668,00:00:48
26,669,00:00:48
27,671,00:00:48
28,672,00:00:48
29,674,00:00:48
30,676,00:00:49
31,703,00:00:50
32,710,00:00:51
33,718,00:00:51
34,731,00:00:52
35,732,00:00:52
36,734,00:00:53
37,735,00:00:53
38,737,00:00:53
39,744,00:00:53
40,746,00:00:54
41,752,00:00:54
42,888,00:01:05
43,889,00:01:05
44,892,00:01:05
45,1042,00:01:17
46,1043,00:01:17
47,1046,00:01:17
48,1047,00:01:17
49,1048,00:01:17
50,1051,00:01:17
51,1099,00:01:20
52,1103,00:01:20
53,1111,00:01:21
54,1112,00:01:21
55,1114,00:01:21
56,1115,00:01:21
57,1116,00:01:21
58,1122,00:01:21
59,1125,00:01:22
60,1128,00:01:22
61,1134,00:01:22
62,1135,00:01:22
63,1137,00:01:22
64,1138,00:01:22
65,1166,00:01:24
66,1172,00:01:24
67,1176,00:01:25
68,1271,00:01:33
69,1280,00:01:34
70,1297,00:01:34
71,1302,00:01:35
72,1429,00:01:42
73,1431,00:01:44
74,1434,00:01:44
75,1436,00:01:45
76,1440,00:01:45
77,1441,00:01:45
78,1442,00:01:45
79,1445,00:01:45
80,1447,00:01:45
81,1449,00:01:45
82,1454,00:01:45
83,1490,00:01:47
84,1493,00:01:48
85,1975,00:02:18
86,1978,00:02:18
87,1979,00:02:18
88,2148,00:02:29
89,2153,00:02:30
90,2154,00:02:30
91,2162,00:02:30
92,2179,00:02:31
93,2180,00:02:31
94,2185,00:02:31
95,2189,00:02:31
96,2193,00:02:32
97,2423,00:02:46
98,2448,00:02:47
99,2872,00:03:14
100,3403,00:03:44
