highest,episode,time
1,78,00:00:06
2,498,00:00:33
3,508,00:00:34
4,513,00:00:34
5,514,00:00:34
6,542,00:00:36
7,547,00:00:36
8,552,00:00:36
9,558,00:00:36
10,569,00:00:37
11,700,00:00:48
12,703,00:00:48
13,721,00:00:50
14,734,00:00:50
15,735,00:00:50
16,745,00:00:51
17,757,00:00:52
18,766,00:00:52
19,832,00:00:59
20,842,00:01:00
21,861,00:01:01
22,871,00:01:01
23,881,00:01:02
24,882,00:01:02
25,884,00:01:02
26,887,00:01:03
27,888,00:01:03
28,889,00:01:03
29,890,00:01:03
30,892,00:01:03
31,895,00:01:03
32,905,00:01:04
33,907,00:01:04
34,922,00:01:04
35,1030,00:01:15
36,1037,00:01:16
37,1038,00:01:16
38,1039,00:01:16
39,1041,00:01:16
40,1046,00:01:16
41,1047,00:01:16
42,1048,00:01:16
43,1051,00:01:16
44,1055,00:01:17
45,1057,00:01:17
46,1067,00:01:17
47,1070,00:01:17
48,1075,00:01:18
49,1076,00:01:18
50,1077,00:01:18
51,1079,00:01:18
52,1081,00:01:18
53,1087,00:01:18
54,1096,00:01:19
55,1101,00:01:20
56,1106,00:01:20
57,1109,00:01:20
58,1114,00:01:20
59,1118,00:01:20
60,1119,00:01:20
61,1346,00:01:36
62,1352,00:01:36
63,1354,00:01:36
64,1365,00:01:40
65,1370,00:01:41
66,1371,00:01:41
67,1376,00:01:41
68,1377,00:01:41
69,1380,00:01:41
70,1381,00:01:41
71,1390,00:01:42
72,1394,00:01:42
73,1395,00:01:42
74,1396,00:01:42
75,1399,00:01:42
76,1434,00:01:44
77,1541,00:01:49
78,1544,00:01:49
79,1546,00:01:49
80,1657,00:01:58
81,1662,00:01:58
82,1664,00:01:58
83,1772,00:02:03
84,2064,00:02:23
85,2073,00:02:24
86,2075,00:02:24
87,2082,00:02:24
88,2348,00:02:39
89,2394,00:02:41
90,2401,00:02:41
91,2625,00:02:55
92,2633,00:02:55
93,2637,00:02:55
94,2654,00:02:56
95,2666,00:02:56
96,2845,00:03:07
97,2850,00:03:08
98,2875,00:03:09
99,2927,00:03:10
100,3536,00:03:43
