highest,episode,time
1,16,00:00:04
2,17,00:00:04
3,25,00:00:04
4,27,00:00:04
5,32,00:00:04
6,36,00:00:04
7,37,00:00:04
8,45,00:00:05
9,56,00:00:05
10,63,00:00:06
11,70,00:00:06
12,75,00:00:06
13,77,00:00:06
14,80,00:00:06
15,86,00:00:07
16,89,00:00:07
17,96,00:00:07
18,110,00:00:07
19,123,00:00:08
20,133,00:00:08
21,185,00:00:11
22,187,00:00:11
23,191,00:00:11
24,200,00:00:11
25,201,00:00:11
26,205,00:00:11
27,208,00:00:12
28,252,00:00:13
29,253,00:00:13
30,255,00:00:13
31,257,00:00:14
32,342,00:00:20
33,366,00:00:21
34,367,00:00:21
35,388,00:00:22
36,391,00:00:22
37,437,00:00:24
38,552,00:00:32
39,574,00:00:33
40,575,00:00:33
41,585,00:00:33
42,598,00:00:34
43,599,00:00:34
44,600,00:00:34
45,601,00:00:34
46,614,00:00:35
47,620,00:00:35
48,645,00:00:36
49,657,00:00:36
50,660,00:00:36
51,872,00:00:48
52,887,00:00:48
53,890,00:00:48
54,891,00:00:48
55,897,00:00:48
56,948,00:00:50
57,970,00:00:51
58,1082,00:00:55
59,1084,00:00:55
60,1088,00:00:55
61,1208,00:01:03
62,1215,00:01:03
63,1222,00:01:03
64,1223,00:01:04
65,1224,00:01:04
66,1225,00:01:04
67,1229,00:01:04
68,1231,00:01:04
69,1251,00:01:04
70,1295,00:01:06
71,1363,00:01:08
72,1380,00:01:09
73,1385,00:01:09
74,1516,00:01:16
75,1517,00:01:16
76,1519,00:01:17
77,1526,00:01:17
78,1531,00:01:17
79,1542,00:01:17
80,1543,00:01:17
81,1549,00:01:17
82,1553,00:01:18
83,1555,00:01:18
84,1558,00:01:18
85,1560,00:01:18
86,1561,00:01:18
87,1979,00:01:33
88,1987,00:01:34
89,1996,00:01:34
90,1999,00:01:34
91,2021,00:01:34
92,2034,00:01:35
93,2044,00:01:35
94,2045,00:01:35
95,2800,00:02:01
96,2807,00:02:02
97,2825,00:02:02
98,2843,00:02:02
99,2860,00:02:03
100,3828,00:02:27
