highest,episode,time
1,21,00:00:02
2,70,00:00:05
3,86,00:00:05
4,97,00:00:06
5,136,00:00:08
6,139,00:00:08
7,146,00:00:09
8,288,00:00:17
9,289,00:00:17
10,290,00:00:17
11,304,00:00:17
12,311,00:00:17
13,454,00:00:27
14,457,00:00:27
15,464,00:00:27
16,469,00:00:27
17,476,00:00:28
18,484,00:00:28
19,485,00:00:28
20,487,00:00:28
21,667,00:00:39
22,670,00:00:40
23,677,00:00:40
24,678,00:00:40
25,681,00:00:40
26,682,00:00:40
27,719,00:00:42
28,744,00:00:44
29,814,00:00:49
30,816,00:00:49
31,823,00:00:49
32,825,00:00:49
33,826,00:00:49
34,874,00:00:52
35,933,00:00:54
36,936,00:00:55
37,1003,00:01:00
38,1007,00:01:00
39,1009,00:01:00
40,1045,00:01:02
41,1047,00:01:02
42,1052,00:01:02
43,1196,00:01:12
44,1199,00:01:12
45,1201,00:01:12
46,1213,00:01:13
47,1214,00:01:13
48,1225,00:01:14
49,1233,00:01:14
50,1259,00:01:15
51,1260,00:01:15
52,1262,00:01:15
53,1289,00:01:16
54,1297,00:01:17
55,1329,00:01:18
56,1335,00:01:19
57,1339,00:01:19
58,1342,00:01:19
59,1343,00:01:19
60,1515,00:01:29
61,1577,00:01:32
62,1643,00:01:37
63,1644,00:01:37
64,1654,00:01:37
65,1655,00:01:37
66,1666,00:01:38
67,1673,00:01:38
68,1694,00:01:39
69,1700,00:01:39
70,1704,00:01:39
71,1709,00:01:40
72,1711,00:01:40
73,1908,00:01:51
74,1909,00:01:51
75,2082,00:02:01
76,2084,00:02:01
77,2088,00:02:01
78,2207,00:02:06
79,2211,00:02:06
80,2242,00:02:07
81,2247,00:02:10
82,2317,00:02:13
83,2322,00:02:13
84,2325,00:02:13
85,2532,00:02:24
86,2541,00:02:24
87,2543,00:02:24
88,2545,00:02:24
89,2550,00:02:24
90,2552,00:02:25
91,2558,00:02:25
92,2835,00:02:38
93,2839,00:02:38
94,2841,00:02:38
95,2844,00:02:38
96,3215,00:02:57
97,3627,00:03:15
98,4181,00:03:42
99,4714,00:04:07
100,8523,00:07:02
