highest,episode,time
1,991,00:00:59
2,1154,00:01:15
3,1161,00:01:15
4,1203,00:01:22
5,1212,00:01:23
6,1392,00:01:38
7,1421,00:01:40
8,1433,00:01:41
9,1452,00:01:43
10,1464,00:01:44
11,1520,00:01:51
12,1532,00:01:52
13,1535,00:01:52
14,1536,00:01:52
15,1602,00:01:57
16,1717,00:02:09
17,1728,00:02:10
18,1731,00:02:10
19,1732,00:02:10
20,1735,00:02:11
21,1739,00:02:11
22,1743,00:02:12
23,1745,00:02:12
24,1795,00:02:15
25,1800,00:02:16
26,1805,00:02:16
27,1807,00:02:16
28,1899,00:02:27
29,1918,00:02:28
30,1941,00:02:30
31,1943,00:02:31
32,1945,00:02:31
33,1946,00:02:31
34,1955,00:02:31
35,1956,00:02:32
36,1964,00:02:32
37,1965,00:02:32
38,1970,00:02:35
39,1971,00:02:35
40,1980,00:02:36
41,1982,00:02:36
42,1983,00:02:36
43,1985,00:02:36
44,1990,00:02:37
45,2286,00:03:02
46,2289,00:03:02
47,2302,00:03:05
48,2304,00:03:06
49,2350,00:03:09
50,2360,00:03:10
51,2361,00:03:10
52,2364,00:03:10
53,2371,00:03:11
54,2497,00:03:23
55,2503,00:03:24
56,2508,00:03:24
57,2510,00:03:25
58,2511,00:03:25
59,2512,00:03:25
60,2513,00:03:25
61,2514,00:03:25
62,2518,00:03:25
63,2520,00:03:26
64,2521,00:03:26
65,2523,00:03:26
66,2524,00:03:26
67,2541,00:03:27
68,2545,00:03:27
69,2549,00:03:28
70,2552,00:03:28
71,2553,00:03:28
72,2581,00:03:30
73,2587,00:03:30
74,2774,00:03:46
75,3007,00:04:09
76,3008,00:04:09
77,3009,00:04:09
78,3017,00:04:10
79,3159,00:04:23
80,3192,00:04:25
81,3199,00:04:25
82,3201,00:04:25
83,3206,00:04:26
84,3212,00:04:26
85,3332,00:04:38
86,3335,00:04:38
87,3337,00:04:38
88,3355,00:04:39
89,3357,00:04:39
90,3359,00:04:39
91,3362,00:04:40
92,4576,00:06:18
93,4581,00:06:18
94,4588,00:06:19
95,5721,00:07:56
96,5763,00:08:00
97,6363,00:08:54
98,8136,00:11:50
99,12319,00:19:08
100,12339,00:19:10
