highest,episode,time
1,922,00:00:36
2,945,00:00:37
3,991,00:00:39
4,1009,00:00:40
5,1273,00:01:01
6,1287,00:01:02
7,1292,00:01:03
8,1294,00:01:03
9,1308,00:01:03
10,1313,00:01:04
11,1315,00:01:04
12,1344,00:01:05
13,1351,00:01:06
14,1449,00:01:12
15,1466,00:01:16
16,1468,00:01:16
17,1470,00:01:17
18,1474,00:01:17
19,1488,00:01:18
20,1489,00:01:18
21,1490,00:01:18
22,1500,00:01:18
23,1529,00:01:20
24,1531,00:01:20
25,1532,00:01:20
26,1664,00:01:31
27,1666,00:01:31
28,1670,00:01:31
29,1674,00:01:31
30,1675,00:01:32
31,1680,00:01:32
32,1690,00:01:33
33,1700,00:01:33
34,1701,00:01:33
35,1703,00:01:33
36,1705,00:01:34
37,1706,00:01:34
38,1708,00:01:34
39,1710,00:01:34
40,1711,00:01:34
41,1718,00:01:34
42,1728,00:01:35
43,1729,00:01:35
44,1730,00:01:35
45,1731,00:01:35
46,1753,00:01:36
47,1754,00:01:36
48,1905,00:01:48
49,1906,00:01:48
50,1911,00:01:49
51,1912,00:01:49
52,1913,00:01:49
53,1914,00:01:49
54,1918,00:01:49
55,1919,00:01:49
56,1924,00:01:50
57,1929,00:01:50
58,1936,00:01:50
59,1944,00:01:51
60,1945,00:01:51
61,1947,00:01:51
62,1949,00:01:51
63,1952,00:01:51
64,1953,00:01:51
65,1955,00:01:51
66,1958,00:01:51
67,2245,00:02:14
68,2246,00:02:14
69,2253,00:02:14
70,2268,00:02:15
71,2271,00:02:15
72,2273,00:02:15
73,2281,00:02:16
74,2289,00:02:16
75,2295,00:02:17
76,2423,00:02:24
77,2424,00:02:24
78,2426,00:02:24
79,2427,00:02:24
80,2457,00:02:25
81,2491,00:02:30
82,2688,00:02:40
83,2711,00:02:44
84,2729,00:02:45
85,2752,00:02:46
86,2949,00:03:00
87,2968,00:03:01
88,2970,00:03:01
89,2975,00:03:01
90,2981,00:03:01
91,2994,00:03:02
92,2998,00:03:02
93,3001,00:03:02
94,3004,00:03:02
95,3042,00:03:04
96,3190,00:03:15
97,3201,00:03:15
98,3203,00:03:15
99,3505,00:03:32
100,3947,00:03:55
