highest,episode,time
1,85,00:00:04
2,89,00:00:04
3,104,00:00:05
4,136,00:00:07
5,170,00:00:09
6,241,00:00:14
7,256,00:00:14
8,264,00:00:15
9,266,00:00:15
10,295,00:00:16
11,297,00:00:17
12,322,00:00:18
13,355,00:00:20
14,426,00:00:25
15,428,00:00:25
16,430,00:00:25
17,433,00:00:25
18,437,00:00:26
19,438,00:00:26
20,443,00:00:26
21,444,00:00:26
22,445,00:00:26
23,472,00:00:27
24,473,00:00:27
25,475,00:00:27
26,477,00:00:27
27,486,00:00:28
28,487,00:00:28
29,489,00:00:28
30,493,00:00:28
31,497,00:00:28
32,502,00:00:29
33,635,00:00:36
34,643,00:00:37
35,644,00:00:37
36,648,00:00:37
37,653,00:00:37
38,654,00:00:37
39,657,00:00:37
40,658,00:00:38
41,660,00:00:38
42,676,00:00:38
43,677,00:00:38
44,680,00:00:39
45,684,00:00:39
46,685,00:00:39
47,691,00:00:39
48,692,00:00:39
49,698,00:00:39
50,699,00:00:40
51,717,00:00:40
52,719,00:00:40
53,720,00:00:40
54,721,00:00:40
55,878,00:00:49
56,879,00:00:49
57,896,00:00:49
58,913,00:00:50
59,930,00:00:51
60,931,00:00:51
61,934,00:00:51
62,936,00:00:51
63,1172,00:01:02
64,1173,00:01:02
65,1178,00:01:02
66,1179,00:01:02
67,1180,00:01:02
68,1195,00:01:03
69,1196,00:01:03
70,1197,00:01:03
71,1199,00:01:03
72,1204,00:01:03
73,1205,00:01:03
74,1211,00:01:04
75,1212,00:01:04
76,1213,00:01:04
77,1222,00:01:04
78,1227,00:01:04
79,1228,00:01:04
80,1229,00:01:04
81,1232,00:01:04
82,1234,00:01:04
83,1236,00:01:05
84,1237,00:01:05
85,1250,00:01:05
86,1256,00:01:05
87,1257,00:01:05
88,1817,00:01:28
89,1823,00:01:29
90,1993,00:01:36
91,1996,00:01:36
92,2023,00:01:37
93,2031,00:01:37
94,2041,00:01:37
95,2133,00:01:41
96,2146,00:01:42
97,2150,00:01:42
98,2154,00:01:42
99,2161,00:01:42
100,2509,00:01:55
