highest,episode,time
1,506,00:00:25
2,534,00:00:27
3,599,00:00:34
4,693,00:00:38
5,807,00:00:47
6,820,00:00:48
7,825,00:00:48
8,1000,00:01:01
9,1003,00:01:01
10,1021,00:01:02
11,1053,00:01:04
12,1055,00:01:04
13,1057,00:01:04
14,1066,00:01:04
15,1070,00:01:05
16,1084,00:01:05
17,1088,00:01:06
18,1095,00:01:06
19,1097,00:01:06
20,1112,00:01:07
21,1114,00:01:07
22,1115,00:01:07
23,1117,00:01:07
24,1137,00:01:08
25,1161,00:01:13
26,1163,00:01:13
27,1172,00:01:14
28,1174,00:01:14
29,1182,00:01:14
30,1183,00:01:14
31,1205,00:01:16
32,1232,00:01:17
33,1242,00:01:18
34,1243,00:01:18
35,1246,00:01:18
36,1290,00:01:20
37,1329,00:01:22
38,1330,00:01:22
39,1333,00:01:23
40,1338,00:01:23
41,1349,00:01:27
42,1351,00:01:27
43,1352,00:01:27
44,1359,00:01:27
45,1416,00:01:31
46,1534,00:01:41
47,1535,00:01:41
48,1537,00:01:41
49,1538,00:01:41
50,1583,00:01:43
51,1584,00:01:43
52,1586,00:01:43
53,1588,00:01:44
54,1603,00:01:44
55,1604,00:01:44
56,1605,00:01:44
57,1606,00:01:44
58,1607,00:01:44
59,1611,00:01:45
60,1618,00:01:45
61,1619,00:01:45
62,1623,00:01:45
63,1668,00:01:48
64,1669,00:01:48
65,1670,00:01:48
66,1673,00:01:48
67,1675,00:01:48
68,1680,00:01:48
69,1801,00:01:58
70,1829,00:01:59
71,1833,00:01:59
72,1948,00:02:08
73,1953,00:02:08
74,1954,00:02:08
75,1956,00:02:09
76,2004,00:02:11
77,2006,00:02:11
78,2030,00:02:12
79,2036,00:02:12
80,2046,00:02:13
81,2216,00:02:24
82,2219,00:02:24
83,2221,00:02:24
84,2224,00:02:25
85,2239,00:02:25
86,2240,00:02:25
87,2241,00:02:25
88,2637,00:02:51
89,2729,00:02:56
90,2738,00:02:56
91,2742,00:02:56
92,2803,00:02:59
93,2967,00:03:09
94,2976,00:03:10
95,3013,00:03:12
96,3030,00:03:12
97,3246,00:03:25
98,3500,00:03:39
99,3720,00:03:52
100,3873,00:03:58
