highest,episode,time
1,59,00:00:05
2,127,00:00:08
3,131,00:00:09
4,177,00:00:11
5,197,00:00:12
6,199,00:00:12
7,215,00:00:16
8,248,00:00:18
9,272,00:00:20
10,280,00:00:20
11,313,00:00:22
12,314,00:00:22
13,319,00:00:23
14,330,00:00:23
15,341,00:00:24
16,343,00:00:24
17,347,00:00:24
18,364,00:00:25
19,387,00:00:30
20,394,00:00:30
21,397,00:00:30
22,412,00:00:31
23,431,00:00:32
24,432,00:00:32
25,433,00:00:32
26,434,00:00:32
27,435,00:00:32
28,448,00:00:34
29,450,00:00:34
30,453,00:00:35
31,457,00:00:35
32,458,00:00:35
33,460,00:00:36
34,473,00:00:36
35,477,00:00:37
36,504,00:00:38
37,505,00:00:38
38,506,00:00:38
39,509,00:00:39
40,516,00:00:39
41,596,00:00:47
42,602,00:00:47
43,622,00:00:49
44,623,00:00:49
45,626,00:00:49
46,639,00:00:50
47,640,00:00:50
48,647,00:00:50
49,649,00:00:50
50,654,00:00:50
51,657,00:00:50
52,679,00:00:52
53,680,00:00:52
54,687,00:00:52
55,743,00:00:59
56,745,00:00:59
57,748,00:00:59
58,753,00:00:59
59,760,00:01:00
60,799,00:01:02
61,808,00:01:02
62,813,00:01:03
63,968,00:01:16
64,969,00:01:16
65,970,00:01:16
66,978,00:01:16
67,980,00:01:16
68,997,00:01:17
69,999,00:01:18
70,1000,00:01:18
71,1132,00:01:28
72,1171,00:01:30
73,1174,00:01:30
74,1182,00:01:30
75,1185,00:01:31
76,1280,00:01:35
77,1359,00:01:42
78,1360,00:01:42
79,1361,00:01:42
80,1363,00:01:43
81,1364,00:01:43
82,1366,00:01:43
83,1367,00:01:43
84,1405,00:01:45
85,1406,00:01:45
86,1593,00:01:58
87,1595,00:01:58
88,1658,00:02:02
89,1797,00:02:12
90,1805,00:02:12
91,1810,00:02:12
92,1827,00:02:13
93,1879,00:02:15
94,1935,00:02:21
95,1941,00:02:21
96,2120,00:02:28
97,2147,00:02:29
98,2319,00:02:39
99,2329,00:02:40
100,3546,00:03:39
