highest,episode,time
1,89,00:00:06
2,126,00:00:07
3,160,00:00:09
4,173,00:00:09
5,182,00:00:10
6,211,00:00:13
7,223,00:00:14
8,224,00:00:14
9,430,00:00:27
10,435,00:00:28
11,446,00:00:28
12,452,00:00:28
13,456,00:00:29
14,477,00:00:30
15,580,00:00:37
16,595,00:00:38
17,596,00:00:38
18,597,00:00:38
19,598,00:00:38
20,603,00:00:39
21,606,00:00:39
22,609,00:00:39
23,650,00:00:41
24,675,00:00:43
25,713,00:00:45
26,720,00:00:48
27,722,00:00:48
28,725,00:00:48
29,726,00:00:48
30,727,00:00:48
31,736,00:00:49
32,737,00:00:49
33,746,00:00:49
34,751,00:00:50
35,753,00:00:50
36,789,00:00:52
37,793,00:00:52
38,947,00:01:03
39,966,00:01:04
40,968,00:01:04
41,1003,00:01:06
42,1004,00:01:06
43,1006,00:01:06
44,1011,00:01:07
45,1014,00:01:07
46,1059,00:01:11
47,1064,00:01:12
48,1179,00:01:18
49,1181,00:01:18
50,1203,00:01:19
51,1210,00:01:22
52,1216,00:01:22
53,1219,00:01:22
54,1221,00:01:22
55,1224,00:01:22
56,1229,00:01:23
57,1230,00:01:23
58,1232,00:01:23
59,1282,00:01:26
60,1284,00:01:26
61,1285,00:01:26
62,1286,00:01:26
63,1289,00:01:26
64,1290,00:01:26
65,1477,00:01:39
66,1501,00:01:40
67,1645,00:01:50
68,1656,00:01:50
69,1731,00:01:54
70,1733,00:01:54
71,1766,00:01:58
72,1767,00:01:58
73,1772,00:01:58
74,1773,00:01:58
75,1774,00:01:58
76,1778,00:01:59
77,1782,00:01:59
78,1791,00:01:59
79,1793,00:01:59
80,1797,00:02:00
81,1800,00:02:00
82,1801,00:02:00
83,2286,00:02:27
84,2287,00:02:27
85,2525,00:02:39
86,2526,00:02:39
87,2527,00:02:39
88,2530,00:02:39
89,2891,00:03:00
90,2905,00:03:00
91,2908,00:03:00
92,2959,00:03:03
93,3039,00:03:08
94,3153,00:03:13
95,3724,00:03:44
96,3878,00:03:53
97,3885,00:03:54
98,4505,00:04:24
99,4979,00:04:49
100,8370,00:07:51
