highest,episode,time
1,348,00:00:17
2,384,00:00:19
3,542,00:00:27
4,682,00:00:35
5,690,00:00:35
6,708,00:00:36
7,731,00:00:39
8,732,00:00:40
9,735,00:00:40
10,740,00:00:40
11,781,00:00:43
12,801,00:00:44
13,805,00:00:44
14,830,00:00:46
15,854,00:00:47
16,936,00:00:54
17,940,00:00:55
18,942,00:00:55
19,946,00:00:55
20,983,00:00:58
21,988,00:00:58
22,994,00:00:59
23,1007,00:00:59
24,1012,00:01:00
25,1013,00:01:00
26,1016,00:01:00
27,1017,00:01:00
28,1181,00:01:13
29,1182,00:01:13
30,1198,00:01:14
31,1214,00:01:15
32,1305,00:01:20
33,1308,00:01:20
34,1310,00:01:20
35,1324,00:01:21
36,1335,00:01:24
37,1337,00:01:24
38,1338,00:01:24
39,1339,00:01:24
40,1346,00:01:24
41,1349,00:01:25
42,1358,00:01:25
43,1359,00:01:25
44,1361,00:01:25
45,1364,00:01:25
46,1367,00:01:25
47,1372,00:01:26
48,1377,00:01:26
49,1378,00:01:26
50,1381,00:01:26
51,1389,00:01:27
52,1393,00:01:27
53,1395,00:01:27
54,1396,00:01:27
55,1428,00:01:29
56,1431,00:01:29
57,1436,00:01:29
58,1441,00:01:30
59,1442,00:01:30
60,1451,00:01:30
61,1453,00:01:30
62,1631,00:01:43
63,1640,00:01:43
64,1782,00:01:53
65,1827,00:01:56
66,1830,00:01:56
67,1832,00:01:56
68,1835,00:01:57
69,1989,00:02:07
70,2053,00:02:10
71,2107,00:02:13
72,2115,00:02:13
73,2136,00:02:14
74,2139,00:02:14
75,2141,00:02:14
76,2142,00:02:14
77,2143,00:02:14
78,2223,00:02:20
79,2224,00:02:20
80,2232,00:02:21
81,2555,00:02:40
82,2556,00:02:40
83,2557,00:02:40
84,2585,00:02:41
85,2682,00:02:48
86,2683,00:02:48
87,2686,00:02:48
88,2716,00:02:50
89,2720,00:02:50
90,2721,00:02:50
91,2725,00:02:50
92,2734,00:02:51
93,2737,00:02:51
94,3198,00:03:19
95,3202,00:03:19
96,3204,00:03:19
97,3211,00:03:19
98,3215,00:03:19
99,3216,00:03:19
100,4821,00:04:50
