highest,episode,time
1,361,00:00:20
2,742,00:00:47
3,756,00:00:48
4,761,00:00:48
5,781,00:00:50
6,840,00:00:55
7,917,00:01:04
8,936,00:01:06
9,939,00:01:06
10,961,00:01:09
11,1001,00:01:13
12,1002,00:01:13
13,1035,00:01:19
14,1214,00:01:36
15,1216,00:01:36
16,1259,00:01:39
17,1272,00:01:41
18,1275,00:01:41
19,1276,00:01:41
20,1282,00:01:41
21,1284,00:01:41
22,1289,00:01:42
23,1297,00:01:43
24,1346,00:01:49
25,1349,00:01:49
26,1350,00:01:49
27,1358,00:01:50
28,1365,00:01:50
29,1371,00:01:51
30,1401,00:01:53
31,1408,00:01:54
32,1409,00:01:54
33,1411,00:01:54
34,1420,00:01:55
35,1483,00:02:00
36,1545,00:02:07
37,1551,00:02:08
38,1552,00:02:08
39,1556,00:02:08
40,1559,00:02:08
41,1561,00:02:08
42,1564,00:02:08
43,1570,00:02:09
44,1592,00:02:10
45,1595,00:02:11
46,1596,00:02:11
47,1597,00:02:11
48,1600,00:02:11
49,1605,00:02:11
50,1615,00:02:12
51,1632,00:02:13
52,1636,00:02:14
53,1801,00:02:27
54,1802,00:02:27
55,1809,00:02:28
56,1810,00:02:28
57,1818,00:02:28
58,1934,00:02:38
59,1936,00:02:38
60,1945,00:02:39
61,1952,00:02:39
62,1962,00:02:40
63,1963,00:02:40
64,1964,00:02:40
65,1965,00:02:40
66,1977,00:02:40
67,1984,00:02:41
68,2447,00:03:13
69,2653,00:03:27
70,2851,00:03:39
71,2853,00:03:39
72,2856,00:03:39
73,2858,00:03:39
74,2859,00:03:39
75,2863,00:03:40
76,2883,00:03:43
77,2886,00:03:43
78,3012,00:03:51
79,3066,00:03:54
80,3067,00:03:54
81,3068,00:03:54
82,3452,00:04:21
83,3848,00:04:45
84,3849,00:04:45
85,3850,00:04:45
86,4180,00:05:05
87,4186,00:05:05
88,4322,00:05:14
89,4324,00:05:14
90,4977,00:05:54
91,5012,00:05:56
92,5270,00:06:12
93,5279,00:06:12
94,5304,00:06:13
95,5446,00:06:24
96,5460,00:06:24
97,6639,00:07:36
98,6848,00:07:49
99,6849,00:07:49
100,9818,00:10:31
