highest,episode,time
1,98,00:00:07
2,121,00:00:09
3,140,00:00:10
4,258,00:00:19
5,271,00:00:20
6,282,00:00:20
7,297,00:00:21
8,305,00:00:22
9,315,00:00:22
10,322,00:00:22
11,337,00:00:23
12,342,00:00:23
13,347,00:00:23
14,348,00:00:23
15,350,00:00:24
16,490,00:00:35
17,497,00:00:35
18,526,00:00:36
19,533,00:00:36
20,557,00:00:38
21,589,00:00:39
22,610,00:00:40
23,611,00:00:40
24,616,00:00:41
25,621,00:00:44
26,623,00:00:45
27,631,00:00:45
28,635,00:00:45
29,640,00:00:45
30,652,00:00:46
31,653,00:00:46
32,656,00:00:46
33,661,00:00:46
34,671,00:00:47
35,672,00:00:47
36,675,00:00:47
37,677,00:00:47
38,682,00:00:47
39,696,00:00:48
40,698,00:00:48
41,700,00:00:48
42,703,00:00:48
43,708,00:00:49
44,719,00:00:49
45,883,00:01:00
46,888,00:01:01
47,889,00:01:01
48,890,00:01:01
49,897,00:01:01
50,898,00:01:01
51,913,00:01:02
52,928,00:01:02
53,929,00:01:02
54,934,00:01:03
55,972,00:01:04
56,1025,00:01:07
57,1033,00:01:07
58,1060,00:01:08
59,1080,00:01:12
60,1082,00:01:12
61,1084,00:01:12
62,1109,00:01:13
63,1139,00:01:15
64,1140,00:01:15
65,1149,00:01:15
66,1151,00:01:15
67,1162,00:01:16
68,1269,00:01:19
69,1274,00:01:20
70,1393,00:01:28
71,1394,00:01:28
72,1399,00:01:28
73,1400,00:01:28
74,1409,00:01:28
75,1415,00:01:28
76,1418,00:01:29
77,1419,00:01:29
78,1425,00:01:29
79,1437,00:01:29
80,1442,00:01:29
81,1454,00:01:30
82,1479,00:01:31
83,1483,00:01:31
84,1485,00:01:31
85,1498,00:01:31
86,1502,00:01:31
87,1505,00:01:31
88,1526,00:01:32
89,1528,00:01:33
90,1890,00:01:48
91,1891,00:01:48
92,1897,00:01:48
93,1902,00:01:49
94,1906,00:01:49
95,2413,00:02:12
96,2415,00:02:12
97,2433,00:02:12
98,2444,00:02:12
99,2828,00:02:28
