highest,episode,time
1,76,00:00:07
2,253,00:00:16
3,396,00:00:23
4,433,00:00:26
5,642,00:00:38
6,649,00:00:38
7,655,00:00:39
8,657,00:00:39
9,662,00:00:39
10,678,00:00:40
11,681,00:00:40
12,686,00:00:40
13,698,00:00:41
14,699,00:00:41
15,705,00:00:41
16,709,00:00:41
17,726,00:00:43
18,727,00:00:43
19,849,00:00:51
20,855,00:00:51
21,856,00:00:51
22,858,00:00:52
23,861,00:00:52
24,862,00:00:52
25,869,00:00:52
26,876,00:00:53
27,880,00:00:53
28,884,00:00:53
29,926,00:00:56
30,1090,00:01:09
31,1091,00:01:09
32,1092,00:01:09
33,1123,00:01:11
34,1125,00:01:11
35,1155,00:01:16
36,1156,00:01:16
37,1164,00:01:16
38,1166,00:01:16
39,1167,00:01:16
40,1168,00:01:17
41,1169,00:01:17
42,1171,00:01:17
43,1173,00:01:17
44,1174,00:01:17
45,1182,00:01:17
46,1184,00:01:17
47,1188,00:01:18
48,1189,00:01:18
49,1202,00:01:19
50,1203,00:01:19
51,1207,00:01:19
52,1208,00:01:19
53,1209,00:01:19
54,1210,00:01:19
55,1213,00:01:19
56,1231,00:01:21
57,1248,00:01:22
58,1452,00:01:38
59,1462,00:01:38
60,1463,00:01:38
61,1464,00:01:38
62,1467,00:01:39
63,1484,00:01:39
64,1485,00:01:40
65,1486,00:01:40
66,1632,00:01:50
67,1633,00:01:50
68,1650,00:01:51
69,1671,00:01:52
70,1672,00:01:52
71,1675,00:01:52
72,1677,00:01:52
73,1678,00:01:52
74,1679,00:01:52
75,1708,00:01:54
76,1710,00:01:54
77,1711,00:01:54
78,1721,00:01:55
79,1953,00:02:09
80,1965,00:02:09
81,1969,00:02:11
82,1977,00:02:12
83,2523,00:02:43
84,2527,00:02:43
85,2773,00:02:56
86,2831,00:02:59
87,2847,00:02:59
88,2849,00:03:00
89,2850,00:03:00
90,2862,00:03:00
91,3359,00:03:28
92,3581,00:03:40
93,3824,00:03:52
94,3831,00:03:52
95,4204,00:04:08
96,4205,00:04:08
97,4236,00:04:10
98,4237,00:04:10
99,4398,00:04:17
100,5229,00:04:55
