highest,episode,time
1,248,00:00:20
2,290,00:00:24
3,329,00:00:26
4,344,00:00:28
5,532,00:00:43
6,627,00:00:52
7,674,00:00:56
8,675,00:00:56
9,677,00:00:56
10,684,00:00:57
11,686,00:00:57
12,687,00:00:57
13,717,00:01:00
14,878,00:01:13
15,884,00:01:14
16,889,00:01:14
17,963,00:01:20
18,968,00:01:21
19,983,00:01:24
20,986,00:01:24
21,992,00:01:25
22,996,00:01:25
23,1011,00:01:26
24,1027,00:01:27
25,1035,00:01:28
26,1037,00:01:28
27,1039,00:01:28
28,1176,00:01:42
29,1178,00:01:42
30,1181,00:01:42
31,1189,00:01:43
32,1192,00:01:43
33,1193,00:01:43
34,1197,00:01:44
35,1209,00:01:45
36,1236,00:01:47
37,1241,00:01:47
38,1248,00:01:48
39,1249,00:01:48
40,1250,00:01:48
41,1253,00:01:48
42,1255,00:01:49
43,1377,00:02:01
44,1383,00:02:01
45,1387,00:02:01
46,1403,00:02:03
47,1411,00:02:03
48,1412,00:02:03
49,1413,00:02:03
50,1420,00:02:04
51,1424,00:02:04
52,1428,00:02:04
53,1429,00:02:05
54,1489,00:02:09
55,1490,00:02:09
56,1491,00:02:09
57,1492,00:02:09
58,1504,00:02:10
59,1505,00:02:10
60,1648,00:02:22
61,1650,00:02:22
62,1653,00:02:23
63,1654,00:02:23
64,1767,00:02:33
65,1768,00:02:33
66,1769,00:02:33
67,1780,00:02:33
68,1789,00:02:34
69,1790,00:02:34
70,1791,00:02:34
71,1793,00:02:34
72,1795,00:02:34
73,1799,00:02:35
74,1800,00:02:35
75,1802,00:02:35
76,1819,00:02:36
77,1822,00:02:36
78,1829,00:02:37
79,1833,00:02:37
80,1834,00:02:37
81,1835,00:02:37
82,1846,00:02:38
83,1847,00:02:38
84,1870,00:02:40
85,2020,00:02:51
86,2023,00:02:51
87,2224,00:03:05
88,2512,00:03:26
89,2540,00:03:28
90,2618,00:03:35
91,2632,00:03:36
92,2673,00:03:39
93,2682,00:03:40
94,3046,00:04:06
95,3047,00:04:07
96,3050,00:04:07
97,3484,00:04:35
98,3502,00:04:36
99,3552,00:04:40
100,4128,00:05:16
