highest,episode,time
1,25,00:00:03
2,88,00:00:06
3,236,00:00:12
4,259,00:00:16
5,266,00:00:17
6,274,00:00:17
7,278,00:00:17
8,281,00:00:18
9,283,00:00:18
10,291,00:00:18
11,309,00:00:19
12,325,00:00:20
13,329,00:00:20
14,332,00:00:20
15,333,00:00:20
16,588,00:00:36
17,597,00:00:36
18,667,00:00:43
19,668,00:00:43
20,670,00:00:43
21,680,00:00:43
22,690,00:00:43
23,693,00:00:43
24,696,00:00:44
25,698,00:00:44
26,699,00:00:44
27,701,00:00:44
28,702,00:00:44
29,706,00:00:44
30,707,00:00:44
31,714,00:00:44
32,736,00:00:45
33,740,00:00:45
34,749,00:00:46
35,751,00:00:46
36,752,00:00:46
37,755,00:00:46
38,907,00:00:52
39,917,00:00:56
40,919,00:00:56
41,932,00:00:56
42,936,00:00:57
43,937,00:00:57
44,940,00:00:57
45,944,00:00:57
46,946,00:00:57
47,988,00:00:59
48,993,00:00:59
49,1003,00:00:59
50,1030,00:01:00
51,1033,00:01:00
52,1034,00:01:00
53,1072,00:01:02
54,1182,00:01:06
55,1201,00:01:10
56,1202,00:01:10
57,1209,00:01:10
58,1212,00:01:11
59,1215,00:01:11
60,1221,00:01:11
61,1222,00:01:11
62,1227,00:01:11
63,1229,00:01:11
64,1234,00:01:11
65,1237,00:01:11
66,1239,00:01:12
67,1241,00:01:12
68,1244,00:01:12
69,1551,00:01:25
70,1590,00:01:26
71,1598,00:01:27
72,1621,00:01:27
73,1628,00:01:28
74,1685,00:01:29
75,1692,00:01:30
76,1696,00:01:30
77,1737,00:01:31
78,1740,00:01:31
79,1933,00:01:40
80,1934,00:01:40
81,2066,00:01:44
82,2075,00:01:44
83,2076,00:01:44
84,2278,00:01:53
85,2279,00:01:53
86,2431,00:01:57
87,2435,00:01:57
88,2441,00:01:57
89,2448,00:01:57
90,2451,00:01:58
91,2453,00:01:58
92,2463,00:01:58
93,2486,00:01:58
94,3006,00:02:15
95,3026,00:02:15
96,3053,00:02:16
97,3346,00:02:25
98,3518,00:02:29
99,3667,00:02:35
100,3849,00:02:39
