highest,episode,time
1,57,00:00:06
2,285,00:00:18
3,359,00:00:22
4,383,00:00:23
5,425,00:00:27
6,436,00:00:27
7,444,00:00:28
8,482,00:00:30
9,772,00:00:47
10,800,00:00:51
11,804,00:00:51
12,848,00:00:53
13,860,00:00:54
14,898,00:00:57
15,1034,00:01:08
16,1035,00:01:08
17,1036,00:01:08
18,1158,00:01:18
19,1162,00:01:18
20,1171,00:01:19
21,1175,00:01:19
22,1178,00:01:19
23,1185,00:01:20
24,1188,00:01:20
25,1190,00:01:20
26,1235,00:01:23
27,1350,00:01:32
28,1352,00:01:32
29,1359,00:01:32
30,1366,00:01:33
31,1370,00:01:33
32,1396,00:01:34
33,1419,00:01:36
34,1421,00:01:36
35,1423,00:01:36
36,1434,00:01:37
37,1435,00:01:37
38,1437,00:01:37
39,1494,00:01:41
40,1501,00:01:41
41,1511,00:01:42
42,1513,00:01:42
43,1544,00:01:45
44,1546,00:01:45
45,1556,00:01:46
46,1563,00:01:46
47,1569,00:01:47
48,1570,00:01:47
49,1575,00:01:47
50,1579,00:01:47
51,1581,00:01:47
52,1599,00:01:48
53,1600,00:01:48
54,1604,00:01:48
55,1605,00:01:48
56,1607,00:01:48
57,1609,00:01:48
58,1621,00:01:49
59,1645,00:01:50
60,1692,00:01:52
61,1706,00:01:53
62,1719,00:01:54
63,1726,00:01:54
64,1749,00:01:57
65,1750,00:01:57
66,1751,00:01:57
67,1756,00:01:57
68,1759,00:01:57
69,1760,00:01:57
70,1761,00:01:58
71,1772,00:01:58
72,1774,00:01:58
73,1810,00:02:00
74,2053,00:02:12
75,2055,00:02:12
76,2056,00:02:12
77,2067,00:02:13
78,2070,00:02:13
79,2078,00:02:13
80,2079,00:02:13
81,2080,00:02:13
82,2082,00:02:13
83,2083,00:02:13
84,2084,00:02:13
85,2089,00:02:14
86,2090,00:02:14
87,2315,00:02:25
88,2334,00:02:25
89,2354,00:02:26
90,2369,00:02:27
91,2376,00:02:27
92,2378,00:02:27
93,2488,00:02:31
94,2659,00:02:39
95,2809,00:02:45
96,2925,00:02:51
97,2941,00:02:52
98,2964,00:02:53
99,3343,00:03:08
100,3348,00:03:08
