highest,episode,time
1,48,00:00:04
2,199,00:00:16
3,240,00:00:18
4,254,00:00:19
5,262,00:00:20
6,263,00:00:20
7,264,00:00:20
8,283,00:00:21
9,294,00:00:22
10,323,00:00:23
11,454,00:00:35
12,469,00:00:36
13,594,00:00:47
14,596,00:00:48
15,599,00:00:48
16,616,00:00:49
17,626,00:00:50
18,628,00:00:50
19,630,00:00:50
20,678,00:00:56
21,679,00:00:56
22,684,00:00:56
23,687,00:00:56
24,691,00:00:57
25,693,00:00:57
26,698,00:00:57
27,713,00:00:58
28,714,00:00:58
29,720,00:00:58
30,724,00:00:59
31,741,00:01:00
32,743,00:01:00
33,747,00:01:00
34,748,00:01:00
35,762,00:01:01
36,764,00:01:01
37,768,00:01:02
38,770,00:01:02
39,858,00:01:11
40,865,00:01:11
41,874,00:01:12
42,876,00:01:12
43,877,00:01:12
44,878,00:01:12
45,882,00:01:12
46,887,00:01:13
47,888,00:01:13
48,890,00:01:13
49,891,00:01:13
50,896,00:01:13
51,898,00:01:13
52,908,00:01:14
53,911,00:01:14
54,913,00:01:15
55,914,00:01:15
56,917,00:01:15
57,918,00:01:15
58,934,00:01:16
59,944,00:01:17
60,945,00:01:17
61,950,00:01:17
62,1146,00:01:37
63,1149,00:01:38
64,1150,00:01:38
65,1151,00:01:38
66,1169,00:01:39
67,1172,00:01:39
68,1174,00:01:39
69,1175,00:01:39
70,1196,00:01:40
71,1216,00:01:42
72,1226,00:01:42
73,1228,00:01:42
74,1311,00:01:51
75,1545,00:02:07
76,1548,00:02:08
77,1550,00:02:08
78,1551,00:02:08
79,1553,00:02:08
80,1556,00:02:08
81,1561,00:02:08
82,1578,00:02:09
83,1589,00:02:10
84,1602,00:02:10
85,1607,00:02:11
86,1615,00:02:11
87,2131,00:02:49
88,2195,00:02:52
89,2402,00:03:06
90,2418,00:03:10
91,2484,00:03:13
92,2495,00:03:13
93,2514,00:03:14
94,2538,00:03:15
95,2539,00:03:15
96,2544,00:03:16
97,2559,00:03:16
98,2560,00:03:16
99,3013,00:03:43
100,4100,00:04:40
