highest,episode,time
1,348,00:00:19
2,406,00:00:22
3,515,00:00:27
4,519,00:00:31
5,525,00:00:32
6,538,00:00:32
7,598,00:00:36
8,601,00:00:36
9,602,00:00:36
10,605,00:00:36
11,608,00:00:36
12,680,00:00:40
13,720,00:00:46
14,722,00:00:46
15,724,00:00:46
16,725,00:00:47
17,727,00:00:47
18,728,00:00:47
19,729,00:00:47
20,730,00:00:47
21,732,00:00:47
22,733,00:00:47
23,734,00:00:47
24,735,00:00:47
25,736,00:00:47
26,737,00:00:47
27,740,00:00:47
28,742,00:00:48
29,747,00:00:48
30,748,00:00:48
31,749,00:00:48
32,751,00:00:48
33,752,00:00:48
34,754,00:00:48
35,789,00:00:51
36,797,00:00:51
37,925,00:01:03
38,932,00:01:03
39,942,00:01:04
40,953,00:01:04
41,959,00:01:05
42,960,00:01:05
43,967,00:01:05
44,969,00:01:05
45,977,00:01:06
46,988,00:01:06
47,989,00:01:06
48,990,00:01:06
49,1112,00:01:16
50,1116,00:01:16
51,1130,00:01:17
52,1131,00:01:17
53,1135,00:01:17
54,1136,00:01:17
55,1137,00:01:17
56,1139,00:01:18
57,1143,00:01:18
58,1144,00:01:18
59,1149,00:01:18
60,1167,00:01:19
61,1170,00:01:19
62,1173,00:01:19
63,1176,00:01:19
64,1177,00:01:19
65,1398,00:01:34
66,1413,00:01:34
67,1415,00:01:35
68,1585,00:01:46
69,1593,00:01:47
70,1641,00:01:49
71,1642,00:01:49
72,1643,00:01:49
73,1745,00:01:54
74,1746,00:01:54
75,1749,00:01:54
76,1756,00:01:58
77,1758,00:01:58
78,1759,00:01:58
79,1766,00:01:58
80,1783,00:01:59
81,1812,00:02:00
82,1922,00:02:06
83,2087,00:02:17
84,2089,00:02:17
85,2091,00:02:17
86,2092,00:02:17
87,2094,00:02:18
88,2095,00:02:18
89,2181,00:02:22
90,2208,00:02:27
91,2211,00:02:27
92,2560,00:02:46
93,2561,00:02:46
94,2708,00:02:55
95,2754,00:02:57
96,2758,00:02:57
97,2922,00:03:04
98,3042,00:03:13
99,3092,00:03:15
100,3098,00:03:15
