highest,episode,time
1,1473,00:00:59
2,1530,00:01:02
3,1557,00:01:04
4,1629,00:01:12
5,1668,00:01:14
6,1674,00:01:14
7,1675,00:01:14
8,1677,00:01:14
9,1682,00:01:15
10,1691,00:01:16
11,1699,00:01:16
12,1704,00:01:16
13,1718,00:01:17
14,1724,00:01:18
15,1726,00:01:18
16,1840,00:01:27
17,1856,00:01:28
18,1857,00:01:28
19,1858,00:01:28
20,1859,00:01:28
21,1863,00:01:28
22,1879,00:01:30
23,1890,00:01:30
24,1904,00:01:31
25,1997,00:01:40
26,1998,00:01:40
27,2007,00:01:40
28,2047,00:01:42
29,2051,00:01:43
30,2060,00:01:43
31,2086,00:01:45
32,2149,00:01:52
33,2150,00:01:52
34,2152,00:01:52
35,2153,00:01:52
36,2166,00:01:53
37,2171,00:01:53
38,2173,00:01:53
39,2174,00:01:54
40,2197,00:01:55
41,2199,00:01:55
42,2205,00:01:55
43,2206,00:01:55
44,2210,00:01:55
45,2211,00:01:55
46,2219,00:01:56
47,2224,00:01:56
48,2230,00:01:57
49,2235,00:01:57
50,2236,00:01:57
51,2237,00:01:57
52,2238,00:01:57
53,2239,00:01:57
54,2240,00:01:57
55,2245,00:01:57
56,2246,00:01:57
57,2259,00:01:58
58,2333,00:02:06
59,2367,00:02:07
60,2371,00:02:08
61,2373,00:02:08
62,2376,00:02:08
63,2379,00:02:08
64,2385,00:02:09
65,2641,00:02:27
66,2644,00:02:27
67,2647,00:02:27
68,2648,00:02:27
69,2650,00:02:27
70,2653,00:02:27
71,2654,00:02:27
72,2656,00:02:27
73,2668,00:02:28
74,2715,00:02:34
75,2929,00:02:48
76,2933,00:02:48
77,2938,00:02:49
78,2939,00:02:49
79,2965,00:02:50
80,2966,00:02:50
81,2969,00:02:50
82,2975,00:02:51
83,2976,00:02:51
84,2977,00:02:51
85,2989,00:02:51
86,2991,00:02:52
87,2997,00:02:52
88,3335,00:03:15
89,3336,00:03:15
90,3342,00:03:15
91,3359,00:03:16
92,3360,00:03:16
93,3361,00:03:16
94,3364,00:03:17
95,3724,00:03:36
96,3726,00:03:36
97,3736,00:03:36
98,3764,00:03:37
99,4106,00:03:58
100,4110,00:03:58
