highest,episode,time
1,29,00:00:06
2,40,00:00:06
3,43,00:00:06
4,51,00:00:07
5,52,00:00:07
6,55,00:00:07
7,60,00:00:07
8,70,00:00:08
9,104,00:00:09
10,105,00:00:09
11,108,00:00:09
12,115,00:00:09
13,117,00:00:10
14,142,00:00:11
15,200,00:00:14
16,310,00:00:23
17,345,00:00:24
18,366,00:00:26
19,390,00:00:27
20,391,00:00:27
21,393,00:00:27
22,401,00:00:28
23,426,00:00:31
24,435,00:00:32
25,448,00:00:32
26,449,00:00:32
27,667,00:00:48
28,670,00:00:48
29,671,00:00:48
30,683,00:00:49
31,727,00:00:51
32,729,00:00:52
33,748,00:00:53
34,750,00:00:53
35,751,00:00:53
36,752,00:00:54
37,757,00:00:54
38,758,00:00:54
39,759,00:00:54
40,801,00:00:56
41,803,00:00:56
42,975,00:01:08
43,977,00:01:08
44,978,00:01:08
45,1239,00:01:25
46,1248,00:01:25
47,1252,00:01:25
48,1253,00:01:25
49,1263,00:01:26
50,1289,00:01:27
51,1299,00:01:28
52,1311,00:01:28
53,1313,00:01:28
54,1314,00:01:28
55,1316,00:01:28
56,1510,00:01:42
57,1511,00:01:42
58,1513,00:01:42
59,1527,00:01:43
60,1530,00:01:43
61,1533,00:01:43
62,1535,00:01:43
63,1536,00:01:43
64,1538,00:01:43
65,1539,00:01:43
66,1542,00:01:44
67,1545,00:01:44
68,1552,00:01:44
69,1554,00:01:44
70,1555,00:01:44
71,1557,00:01:44
72,1561,00:01:45
73,1562,00:01:45
74,1577,00:01:45
75,1586,00:01:46
76,1589,00:01:46
77,1593,00:01:46
78,2176,00:02:20
79,2207,00:02:21
80,2208,00:02:21
81,2216,00:02:22
82,2223,00:02:22
83,2226,00:02:22
84,2227,00:02:22
85,2235,00:02:22
86,2353,00:02:28
87,2375,00:02:29
88,2381,00:02:29
89,2384,00:02:30
90,2668,00:02:48
91,2671,00:02:48
92,2707,00:02:50
93,2713,00:02:50
94,2714,00:02:51
95,2717,00:02:51
96,2723,00:02:51
97,3127,00:03:11
98,3134,00:03:12
99,3149,00:03:12
100,3647,00:03:31
