highest,episode,time
1,507,00:00:22
2,540,00:00:25
3,555,00:00:26
4,558,00:00:26
5,571,00:00:27
6,575,00:00:27
7,633,00:00:31
8,704,00:00:38
9,709,00:00:38
10,712,00:00:38
11,714,00:00:38
12,724,00:00:39
13,725,00:00:39
14,726,00:00:39
15,732,00:00:39
16,745,00:00:40
17,776,00:00:42
18,780,00:00:43
19,898,00:00:50
20,899,00:00:50
21,920,00:00:51
22,925,00:00:52
23,927,00:00:52
24,930,00:00:52
25,931,00:00:52
26,937,00:00:52
27,938,00:00:52
28,1249,00:01:08
29,1273,00:01:11
30,1277,00:01:11
31,1288,00:01:11
32,1298,00:01:12
33,1423,00:01:17
34,1425,00:01:17
35,1538,00:01:23
36,1539,00:01:23
37,1550,00:01:24
38,1552,00:01:24
39,1557,00:01:24
40,1610,00:01:26
41,1613,00:01:26
42,1614,00:01:26
43,1623,00:01:26
44,1624,00:01:26
45,1644,00:01:27
46,1645,00:01:27
47,1649,00:01:27
48,1660,00:01:27
49,1837,00:01:36
50,1889,00:01:37
51,1890,00:01:37
52,1891,00:01:37
53,1893,00:01:37
54,1899,00:01:38
55,1907,00:01:38
56,1908,00:01:38
57,2210,00:01:49
58,2248,00:01:51
59,2249,00:01:51
60,2250,00:01:51
61,2253,00:01:51
62,2254,00:01:51
63,2256,00:01:51
64,2270,00:01:51
65,2274,00:01:51
66,2279,00:01:52
67,2280,00:01:52
68,2284,00:01:52
69,2625,00:02:04
70,2626,00:02:04
71,2630,00:02:04
72,2651,00:02:05
73,2660,00:02:05
74,2678,00:02:06
75,2679,00:02:06
76,2699,00:02:06
77,2700,00:02:06
78,2703,00:02:06
79,2704,00:02:06
80,3087,00:02:19
81,3161,00:02:24
82,3164,00:02:24
83,3166,00:02:24
84,3215,00:02:25
85,3226,00:02:26
86,3227,00:02:26
87,3229,00:02:26
88,3232,00:02:26
89,3807,00:02:44
90,3816,00:02:44
91,3838,00:02:46
92,3850,00:02:47
93,3851,00:02:47
94,3868,00:02:47
95,3904,00:02:48
96,3933,00:02:49
97,4130,00:02:54
98,5056,00:03:25
99,5073,00:03:25
100,6413,00:04:05
