highest,episode,time
1,1271,00:00:57
2,1318,00:01:04
3,1343,00:01:06
4,1351,00:01:06
5,1362,00:01:07
6,1364,00:01:07
7,1540,00:01:22
8,1648,00:01:32
9,1661,00:01:33
10,1672,00:01:34
11,1674,00:01:34
12,1681,00:01:34
13,1685,00:01:35
14,1703,00:01:36
15,1704,00:01:36
16,1706,00:01:36
17,1711,00:01:36
18,1714,00:01:37
19,1729,00:01:38
20,1732,00:01:38
21,1734,00:01:38
22,1756,00:01:40
23,1780,00:01:44
24,1782,00:01:44
25,1784,00:01:44
26,1789,00:01:45
27,1797,00:01:45
28,1799,00:01:46
29,1801,00:01:46
30,1802,00:01:46
31,1844,00:01:48
32,1868,00:01:50
33,1872,00:01:50
34,1874,00:01:50
35,1877,00:01:50
36,1964,00:01:58
37,1967,00:01:58
38,1984,00:01:59
39,1985,00:01:59
40,1986,00:01:59
41,1987,00:02:00
42,1991,00:02:00
43,1992,00:02:00
44,1994,00:02:00
45,1999,00:02:00
46,2000,00:02:00
47,2001,00:02:00
48,2008,00:02:01
49,2025,00:02:02
50,2250,00:02:19
51,2251,00:02:19
52,2257,00:02:22
53,2263,00:02:23
54,2278,00:02:23
55,2279,00:02:24
56,2282,00:02:24
57,2285,00:02:24
58,2286,00:02:24
59,2298,00:02:25
60,2307,00:02:25
61,2310,00:02:26
62,2311,00:02:26
63,2313,00:02:26
64,2321,00:02:26
65,2324,00:02:26
66,2343,00:02:28
67,2529,00:02:43
68,2530,00:02:43
69,2532,00:02:43
70,2533,00:02:43
71,2637,00:02:52
72,2638,00:02:52
73,2641,00:02:52
74,2817,00:03:05
75,2853,00:03:07
76,2890,00:03:09
77,3107,00:03:28
78,3110,00:03:28
79,3145,00:03:30
80,3283,00:03:42
81,3322,00:03:44
82,3323,00:03:44
83,3328,00:03:45
84,3465,00:03:57
85,3474,00:03:58
86,3476,00:03:58
87,3702,00:04:14
88,3708,00:04:15
89,3869,00:04:27
90,3906,00:04:29
91,4189,00:04:48
92,4191,00:04:48
93,4244,00:04:51
94,4743,00:05:28
95,4752,00:05:29
96,5135,00:05:56
97,9531,00:11:06
98,9546,00:11:07
99,9568,00:11:09
100,43026,01:09:38
