highest,episode,time
1,265,00:00:15
2,284,00:00:15
3,288,00:00:16
4,301,00:00:16
5,360,00:00:19
6,545,00:00:30
7,560,00:00:31
8,699,00:00:42
9,700,00:00:42
10,713,00:00:43
11,724,00:00:44
12,765,00:00:47
13,928,00:01:01
14,983,00:01:05
15,984,00:01:05
16,1042,00:01:10
17,1054,00:01:11
18,1055,00:01:11
19,1066,00:01:12
20,1075,00:01:13
21,1077,00:01:13
22,1088,00:01:13
23,1089,00:01:13
24,1093,00:01:14
25,1106,00:01:14
26,1109,00:01:15
27,1131,00:01:16
28,1136,00:01:17
29,1145,00:01:18
30,1272,00:01:28
31,1274,00:01:28
32,1280,00:01:29
33,1283,00:01:29
34,1289,00:01:29
35,1290,00:01:29
36,1311,00:01:31
37,1330,00:01:32
38,1331,00:01:32
39,1333,00:01:32
40,1347,00:01:33
41,1351,00:01:34
42,1364,00:01:35
43,1365,00:01:35
44,1367,00:01:35
45,1368,00:01:35
46,1382,00:01:36
47,1384,00:01:36
48,1385,00:01:36
49,1386,00:01:36
50,1388,00:01:36
51,1392,00:01:36
52,1397,00:01:37
53,1412,00:01:38
54,1421,00:01:38
55,1503,00:01:45
56,1530,00:01:47
57,1558,00:01:48
58,1577,00:01:49
59,1578,00:01:49
60,1579,00:01:49
61,1580,00:01:49
62,1625,00:01:52
63,1635,00:01:52
64,1636,00:01:53
65,1640,00:01:53
66,1641,00:01:53
67,1754,00:02:00
68,1783,00:02:02
69,1787,00:02:02
70,1788,00:02:03
71,1911,00:02:09
72,1919,00:02:09
73,1921,00:02:09
74,1938,00:02:10
75,1943,00:02:10
76,1950,00:02:11
77,1959,00:02:13
78,1971,00:02:14
79,2049,00:02:17
80,2323,00:02:31
81,2337,00:02:31
82,2338,00:02:31
83,2339,00:02:31
84,2341,00:02:31
85,2342,00:02:32
86,2346,00:02:32
87,2347,00:02:32
88,2350,00:02:32
89,2360,00:02:32
90,2361,00:02:32
91,2366,00:02:32
92,2375,00:02:33
93,3704,00:03:34
94,3732,00:03:35
95,3736,00:03:35
96,3781,00:03:37
97,4843,00:04:21
98,4987,00:04:27
99,5563,00:04:52
100,5588,00:04:53
