highest,episode,time
1,234,00:00:16
2,255,00:00:18
3,330,00:00:23
4,453,00:00:33
5,478,00:00:35
6,598,00:00:46
7,602,00:00:47
8,608,00:00:47
9,615,00:00:48
10,641,00:00:49
11,656,00:00:50
12,783,00:01:01
13,908,00:01:08
14,913,00:01:09
15,917,00:01:09
16,935,00:01:13
17,950,00:01:14
18,956,00:01:15
19,958,00:01:15
20,969,00:01:15
21,970,00:01:15
22,983,00:01:16
23,997,00:01:17
24,1075,00:01:22
25,1086,00:01:23
26,1119,00:01:28
27,1121,00:01:28
28,1122,00:01:28
29,1145,00:01:29
30,1150,00:01:30
31,1154,00:01:30
32,1156,00:01:30
33,1164,00:01:30
34,1168,00:01:31
35,1169,00:01:31
36,1170,00:01:31
37,1180,00:01:31
38,1183,00:01:32
39,1200,00:01:33
40,1208,00:01:33
41,1212,00:01:33
42,1317,00:01:43
43,1320,00:01:43
44,1324,00:01:44
45,1329,00:01:44
46,1330,00:01:44
47,1331,00:01:44
48,1332,00:01:44
49,1338,00:01:44
50,1363,00:01:46
51,1366,00:01:46
52,1368,00:01:46
53,1373,00:01:46
54,1390,00:01:47
55,1445,00:01:51
56,1580,00:02:01
57,1581,00:02:01
58,1582,00:02:01
59,1586,00:02:01
60,1587,00:02:01
61,1591,00:02:01
62,1594,00:02:01
63,1596,00:02:01
64,1597,00:02:02
65,1599,00:02:02
66,1603,00:02:02
67,1604,00:02:02
68,1731,00:02:11
69,1740,00:02:12
70,1751,00:02:12
71,1753,00:02:12
72,1754,00:02:12
73,1756,00:02:12
74,1757,00:02:13
75,1786,00:02:14
76,1787,00:02:14
77,1788,00:02:14
78,1794,00:02:14
79,1795,00:02:14
80,1810,00:02:15
81,1824,00:02:15
82,1825,00:02:15
83,1826,00:02:15
84,1833,00:02:16
85,2042,00:02:28
86,2050,00:02:28
87,2055,00:02:28
88,2056,00:02:28
89,2077,00:02:29
90,2090,00:02:30
91,2095,00:02:30
92,2096,00:02:30
93,2099,00:02:30
94,2108,00:02:30
95,2109,00:02:31
96,2364,00:02:43
97,2366,00:02:43
98,2411,00:02:45
99,2418,00:02:45
100,2731,00:02:59
