highest,episode,time
1,26,00:00:03
2,44,00:00:03
3,52,00:00:04
4,238,00:00:14
5,239,00:00:14
6,246,00:00:14
7,247,00:00:14
8,249,00:00:15
9,251,00:00:15
10,256,00:00:15
11,259,00:00:15
12,271,00:00:15
13,272,00:00:15
14,274,00:00:16
15,282,00:00:16
16,289,00:00:16
17,295,00:00:16
18,296,00:00:16
19,305,00:00:17
20,308,00:00:17
21,310,00:00:17
22,316,00:00:17
23,465,00:00:27
24,466,00:00:27
25,468,00:00:27
26,504,00:00:29
27,508,00:00:29
28,513,00:00:29
29,515,00:00:29
30,517,00:00:29
31,518,00:00:29
32,519,00:00:29
33,523,00:00:30
34,524,00:00:30
35,525,00:00:30
36,526,00:00:30
37,527,00:00:30
38,530,00:00:30
39,531,00:00:30
40,821,00:00:45
41,822,00:00:45
42,830,00:00:45
43,831,00:00:45
44,867,00:00:49
45,895,00:00:50
46,976,00:00:53
47,977,00:00:53
48,987,00:00:53
49,988,00:00:53
50,1135,00:01:01
51,1139,00:01:01
52,1182,00:01:03
53,1183,00:01:03
54,1186,00:01:03
55,1187,00:01:03
56,1190,00:01:03
57,1191,00:01:03
58,1193,00:01:03
59,1197,00:01:03
60,1198,00:01:03
61,1222,00:01:04
62,1225,00:01:04
63,1475,00:01:15
64,1487,00:01:15
65,1489,00:01:15
66,1499,00:01:16
67,1535,00:01:17
68,1538,00:01:17
69,1676,00:01:24
70,1687,00:01:24
71,1690,00:01:24
72,1708,00:01:25
73,1711,00:01:25
74,1715,00:01:25
75,2000,00:01:37
76,2016,00:01:37
77,2018,00:01:37
78,2019,00:01:37
79,2141,00:01:41
80,2142,00:01:41
81,2144,00:01:41
82,2164,00:01:42
83,2166,00:01:42
84,2170,00:01:42
85,2228,00:01:44
86,2254,00:01:47
87,2257,00:01:47
88,2376,00:01:51
89,2383,00:01:51
90,2700,00:02:02
91,2707,00:02:02
92,2712,00:02:02
93,2726,00:02:03
94,2734,00:02:03
95,2745,00:02:03
96,2761,00:02:04
97,3097,00:02:15
98,3473,00:02:27
99,3615,00:02:30
100,3643,00:02:31
