highest,episode,time
1,416,00:00:23
2,775,00:00:50
3,777,00:00:50
4,814,00:00:53
5,865,00:00:57
6,872,00:00:58
7,1217,00:01:28
8,1253,00:01:31
9,1256,00:01:31
10,1288,00:01:33
11,1308,00:01:37
12,1311,00:01:37
13,1313,00:01:37
14,1332,00:01:39
15,1335,00:01:39
16,1347,00:01:40
17,1534,00:01:58
18,1538,00:01:58
19,1652,00:02:10
20,1659,00:02:10
21,1665,00:02:11
22,1680,00:02:12
23,1688,00:02:13
24,1691,00:02:13
25,1692,00:02:13
26,1695,00:02:13
27,1700,00:02:14
28,1702,00:02:14
29,1706,00:02:14
30,1723,00:02:16
31,1732,00:02:16
32,1733,00:02:16
33,1900,00:02:32
34,1902,00:02:32
35,1903,00:02:32
36,1905,00:02:32
37,1907,00:02:33
38,1912,00:02:33
39,1915,00:02:33
40,1956,00:02:38
41,1957,00:02:38
42,1958,00:02:39
43,1960,00:02:39
44,1961,00:02:39
45,1966,00:02:39
46,1969,00:02:39
47,2039,00:02:45
48,2040,00:02:45
49,2046,00:02:45
50,2047,00:02:45
51,2051,00:02:46
52,2159,00:02:56
53,2160,00:02:56
54,2167,00:02:57
55,2169,00:02:57
56,2176,00:02:57
57,2179,00:02:58
58,2180,00:02:58
59,2182,00:02:58
60,2192,00:02:59
61,2193,00:02:59
62,2236,00:03:02
63,2316,00:03:10
64,2318,00:03:10
65,2362,00:03:14
66,2380,00:03:15
67,2381,00:03:15
68,2384,00:03:16
69,2434,00:03:19
70,2435,00:03:19
71,2438,00:03:19
72,2441,00:03:20
73,2442,00:03:20
74,2492,00:03:25
75,2577,00:03:31
76,2581,00:03:32
77,2604,00:03:33
78,2609,00:03:34
79,2623,00:03:35
80,2657,00:03:39
81,2660,00:03:40
82,2669,00:03:40
83,2713,00:03:43
84,2715,00:03:43
85,2716,00:03:43
86,2727,00:03:44
87,2731,00:03:44
88,2844,00:03:52
89,3230,00:04:22
90,3234,00:04:22
91,3248,00:04:23
92,3253,00:04:23
93,3261,00:04:24
94,3267,00:04:25
95,3489,00:04:41
96,3492,00:04:41
97,3731,00:04:58
98,4280,00:05:34
99,4290,00:05:34
100,5334,00:06:35
