highest,episode,time
1,711,00:01:32
2,798,00:01:51
3,810,00:01:53
4,888,00:02:03
5,1005,00:02:24
6,1099,00:02:37
7,1142,00:02:49
8,1156,00:02:51
9,1165,00:02:52
10,1166,00:02:52
11,1168,00:02:53
12,1174,00:02:54
13,1178,00:02:54
14,1183,00:02:54
15,1231,00:03:01
16,1238,00:03:02
17,1249,00:03:04
18,1381,00:03:29
19,1384,00:03:29
20,1394,00:03:31
21,1395,00:03:31
22,1517,00:03:56
23,1520,00:03:56
24,1529,00:03:58
25,1531,00:03:58
26,1532,00:03:58
27,1557,00:04:01
28,1560,00:04:01
29,1563,00:04:02
30,1569,00:04:03
31,1572,00:04:03
32,1573,00:04:03
33,1574,00:04:04
34,1579,00:04:04
35,1580,00:04:05
36,1583,00:04:05
37,1584,00:04:05
38,1650,00:04:14
39,1661,00:04:15
40,1662,00:04:15
41,1666,00:04:24
42,1728,00:04:32
43,1729,00:04:32
44,1801,00:04:42
45,1806,00:04:42
46,1807,00:04:42
47,1811,00:04:43
48,1848,00:04:48
49,1990,00:05:14
50,1994,00:05:15
51,1997,00:05:15
52,2018,00:05:17
53,2054,00:05:29
54,2065,00:05:30
55,2066,00:05:30
56,2120,00:05:37
57,2121,00:05:37
58,2123,00:05:38
59,2124,00:05:38
60,2125,00:05:38
61,2138,00:05:39
62,2139,00:05:40
63,2141,00:05:40
64,2186,00:05:45
65,2343,00:06:13
66,2348,00:06:14
67,2353,00:06:14
68,2354,00:06:14
69,2362,00:06:15
70,2921,00:07:45
71,2923,00:07:45
72,2926,00:07:45
73,2927,00:07:45
74,2941,00:07:48
75,2942,00:07:48
76,2982,00:07:52
77,2985,00:07:53
78,2986,00:07:53
79,2991,00:07:53
80,3014,00:07:56
81,3019,00:07:57
82,3037,00:07:59
83,3048,00:08:00
84,3051,00:08:01
85,3063,00:08:02
86,3065,00:08:11
87,3143,00:08:20
88,3182,00:08:24
89,3758,00:09:55
90,3765,00:09:55
91,3766,00:09:56
92,3768,00:09:56
93,3904,00:10:11
94,4049,00:10:36
95,4054,00:10:36
96,4064,00:10:37
97,4076,00:10:39
98,7006,00:13:57
99,7017,00:13:58
100,9668,00:16:15
