highest,episode,time
1,37,00:00:05
2,55,00:00:06
3,107,00:00:08
4,118,00:00:08
5,121,00:00:09
6,608,00:00:38
7,616,00:00:38
8,642,00:00:40
9,644,00:00:40
10,1007,00:01:08
11,1011,00:01:08
12,1122,00:01:18
13,1126,00:01:18
14,1133,00:01:19
15,1144,00:01:19
16,1171,00:01:21
17,1172,00:01:21
18,1174,00:01:22
19,1178,00:01:22
20,1183,00:01:22
21,1284,00:01:32
22,1285,00:01:32
23,1286,00:01:32
24,1293,00:01:33
25,1298,00:01:33
26,1305,00:01:34
27,1312,00:01:34
28,1314,00:01:34
29,1320,00:01:35
30,1370,00:01:38
31,1547,00:01:51
32,1553,00:01:52
33,1554,00:01:52
34,1596,00:01:54
35,1600,00:01:54
36,1601,00:01:54
37,1606,00:01:55
38,1607,00:01:55
39,1614,00:01:55
40,1618,00:01:56
41,1631,00:01:56
42,1632,00:01:56
43,1641,00:01:59
44,1643,00:01:59
45,1645,00:01:59
46,1646,00:01:59
47,1648,00:01:59
48,1649,00:01:59
49,1651,00:01:59
50,1652,00:01:59
51,1681,00:02:01
52,1682,00:02:01
53,1685,00:02:01
54,1689,00:02:01
55,1690,00:02:02
56,1692,00:02:02
57,1702,00:02:03
58,1704,00:02:03
59,1725,00:02:04
60,1727,00:02:04
61,1737,00:02:05
62,2027,00:02:22
63,2028,00:02:22
64,2041,00:02:23
65,2043,00:02:23
66,2045,00:02:23
67,2046,00:02:23
68,2053,00:02:23
69,2071,00:02:25
70,2082,00:02:27
71,2114,00:02:29
72,2133,00:02:30
73,2136,00:02:30
74,2138,00:02:30
75,2139,00:02:30
76,2140,00:02:30
77,2147,00:02:31
78,2148,00:02:31
79,2150,00:02:31
80,2157,00:02:31
81,2172,00:02:32
82,2176,00:02:32
83,2183,00:02:32
84,2201,00:02:33
85,2209,00:02:34
86,2219,00:02:34
87,2388,00:02:44
88,2398,00:02:45
89,2409,00:02:45
90,2411,00:02:45
91,2437,00:02:46
92,2444,00:02:47
93,2614,00:02:57
94,2826,00:03:05
95,2963,00:03:12
96,2968,00:03:12
97,2970,00:03:13
98,3170,00:03:21
99,3172,00:03:21
100,3805,00:03:48
