highest,episode,time
1,189,00:00:12
2,215,00:00:13
3,337,00:00:20
4,353,00:00:21
5,354,00:00:21
6,356,00:00:21
7,358,00:00:21
8,385,00:00:23
9,401,00:00:24
10,402,00:00:24
11,548,00:00:31
12,626,00:00:37
13,654,00:00:38
14,685,00:00:40
15,693,00:00:40
16,814,00:00:47
17,815,00:00:49
18,816,00:00:49
19,819,00:00:50
20,820,00:00:50
21,823,00:00:50
22,830,00:00:51
23,834,00:00:51
24,850,00:00:52
25,880,00:00:53
26,890,00:00:54
27,897,00:00:54
28,906,00:00:55
29,1003,00:01:00
30,1010,00:01:01
31,1011,00:01:01
32,1015,00:01:03
33,1034,00:01:04
34,1036,00:01:04
35,1038,00:01:04
36,1046,00:01:05
37,1047,00:01:05
38,1048,00:01:05
39,1049,00:01:05
40,1051,00:01:05
41,1052,00:01:05
42,1059,00:01:06
43,1065,00:01:06
44,1068,00:01:06
45,1175,00:01:12
46,1178,00:01:12
47,1179,00:01:12
48,1180,00:01:12
49,1183,00:01:12
50,1185,00:01:12
51,1186,00:01:12
52,1206,00:01:13
53,1207,00:01:13
54,1208,00:01:13
55,1215,00:01:14
56,1218,00:01:14
57,1219,00:01:14
58,1221,00:01:14
59,1222,00:01:14
60,1453,00:01:27
61,1461,00:01:27
62,1466,00:01:27
63,1470,00:01:28
64,1476,00:01:28
65,1478,00:01:28
66,1480,00:01:28
67,1481,00:01:28
68,1483,00:01:28
69,1484,00:01:28
70,1492,00:01:29
71,1494,00:01:29
72,1503,00:01:31
73,1508,00:01:31
74,1510,00:01:31
75,1518,00:01:31
76,1519,00:01:31
77,1521,00:01:31
78,1526,00:01:32
79,1527,00:01:32
80,1539,00:01:32
81,1540,00:01:32
82,1542,00:01:32
83,1549,00:01:33
84,1564,00:01:33
85,1567,00:01:34
86,1573,00:01:34
87,1575,00:01:34
88,1798,00:01:45
89,1817,00:01:45
90,1838,00:01:46
91,1843,00:01:46
92,2195,00:02:01
93,2196,00:02:01
94,2220,00:02:02
95,2255,00:02:03
96,2261,00:02:04
97,2290,00:02:05
98,2766,00:02:24
99,2797,00:02:25
100,3182,00:02:39
