highest,episode,time
1,24,00:00:03
2,38,00:00:03
3,88,00:00:06
4,94,00:00:06
5,115,00:00:07
6,271,00:00:16
7,280,00:00:16
8,296,00:00:17
9,298,00:00:17
10,300,00:00:17
11,306,00:00:17
12,333,00:00:18
13,342,00:00:19
14,357,00:00:20
15,395,00:00:21
16,522,00:00:31
17,527,00:00:31
18,530,00:00:31
19,544,00:00:32
20,562,00:00:32
21,565,00:00:33
22,566,00:00:33
23,576,00:00:33
24,579,00:00:33
25,589,00:00:33
26,657,00:00:36
27,703,00:00:39
28,735,00:00:43
29,736,00:00:43
30,737,00:00:43
31,738,00:00:43
32,739,00:00:44
33,746,00:00:44
34,749,00:00:44
35,751,00:00:44
36,752,00:00:44
37,764,00:00:45
38,766,00:00:45
39,775,00:00:45
40,784,00:00:45
41,785,00:00:45
42,788,00:00:46
43,814,00:00:47
44,815,00:00:47
45,823,00:00:47
46,1204,00:01:05
47,1207,00:01:05
48,1210,00:01:05
49,1212,00:01:05
50,1214,00:01:05
51,1329,00:01:14
52,1331,00:01:14
53,1334,00:01:14
54,1341,00:01:14
55,1342,00:01:14
56,1344,00:01:14
57,1345,00:01:14
58,1347,00:01:14
59,1486,00:01:19
60,1487,00:01:19
61,1505,00:01:20
62,1524,00:01:20
63,1647,00:01:28
64,1649,00:01:28
65,1650,00:01:28
66,1656,00:01:28
67,1659,00:01:28
68,1661,00:01:28
69,1664,00:01:28
70,1666,00:01:28
71,1996,00:01:41
72,2001,00:01:42
73,2003,00:01:42
74,2022,00:01:42
75,2030,00:01:42
76,2035,00:01:43
77,2036,00:01:43
78,2196,00:01:47
79,2198,00:01:47
80,2202,00:01:47
81,2203,00:01:47
82,2210,00:01:48
83,2211,00:01:48
84,2219,00:01:48
85,2332,00:01:54
86,2333,00:01:54
87,2338,00:01:54
88,2339,00:01:54
89,2350,00:01:54
90,2824,00:02:11
91,2834,00:02:11
92,2835,00:02:11
93,2915,00:02:13
94,2954,00:02:14
95,2960,00:02:14
96,3182,00:02:22
97,3195,00:02:23
98,3199,00:02:23
99,3333,00:02:26
100,3898,00:02:41
