highest,episode,time
1,369,00:00:21
2,380,00:00:22
3,428,00:00:24
4,670,00:00:40
5,734,00:00:46
6,743,00:00:46
7,750,00:00:47
8,800,00:00:49
9,816,00:00:50
10,983,00:01:01
11,991,00:01:02
12,992,00:01:02
13,994,00:01:02
14,995,00:01:02
15,1023,00:01:03
16,1042,00:01:04
17,1044,00:01:04
18,1045,00:01:04
19,1047,00:01:05
20,1052,00:01:05
21,1062,00:01:05
22,1133,00:01:12
23,1134,00:01:12
24,1250,00:01:17
25,1258,00:01:18
26,1299,00:01:20
27,1301,00:01:20
28,1305,00:01:20
29,1307,00:01:20
30,1308,00:01:20
31,1311,00:01:20
32,1319,00:01:21
33,1320,00:01:21
34,1322,00:01:21
35,1378,00:01:27
36,1384,00:01:27
37,1385,00:01:27
38,1393,00:01:27
39,1395,00:01:27
40,1516,00:01:33
41,1518,00:01:33
42,1520,00:01:33
43,1521,00:01:33
44,1522,00:01:33
45,1596,00:01:41
46,1597,00:01:41
47,1598,00:01:41
48,1599,00:01:41
49,1634,00:01:42
50,1635,00:01:42
51,1648,00:01:43
52,1650,00:01:43
53,1651,00:01:43
54,1652,00:01:43
55,1661,00:01:43
56,1662,00:01:43
57,1663,00:01:44
58,1664,00:01:44
59,1666,00:01:44
60,1715,00:01:45
61,1838,00:01:54
62,1839,00:01:54
63,1841,00:01:54
64,1846,00:01:54
65,1847,00:01:55
66,1850,00:01:55
67,1856,00:01:55
68,1857,00:01:55
69,1859,00:01:55
70,1862,00:01:55
71,1905,00:01:57
72,1906,00:01:57
73,2084,00:02:07
74,2095,00:02:08
75,2096,00:02:08
76,2098,00:02:08
77,2099,00:02:08
78,2109,00:02:08
79,2121,00:02:09
80,2124,00:02:09
81,2164,00:02:10
82,2168,00:02:10
83,2169,00:02:10
84,2188,00:02:11
85,2232,00:02:12
86,2235,00:02:13
87,2249,00:02:13
88,2314,00:02:15
89,2323,00:02:15
90,2325,00:02:15
91,2333,00:02:16
92,2462,00:02:23
93,2468,00:02:23
94,2469,00:02:23
95,2477,00:02:24
96,2966,00:02:42
97,3530,00:03:05
98,3559,00:03:06
99,3573,00:03:07
100,3635,00:03:08
