highest,episode,time
1,70,00:00:05
2,159,00:00:09
3,242,00:00:16
4,250,00:00:17
5,251,00:00:17
6,257,00:00:17
7,281,00:00:18
8,318,00:00:20
9,335,00:00:21
10,453,00:00:30
11,483,00:00:32
12,490,00:00:32
13,492,00:00:32
14,493,00:00:32
15,501,00:00:33
16,502,00:00:33
17,513,00:00:33
18,514,00:00:33
19,544,00:00:35
20,549,00:00:35
21,654,00:00:44
22,668,00:00:45
23,669,00:00:45
24,685,00:00:46
25,687,00:00:46
26,692,00:00:46
27,742,00:00:49
28,747,00:00:49
29,791,00:00:52
30,800,00:00:55
31,802,00:00:55
32,804,00:00:55
33,809,00:00:56
34,838,00:00:58
35,839,00:00:58
36,840,00:00:58
37,841,00:00:58
38,863,00:00:59
39,864,00:00:59
40,869,00:00:59
41,872,00:00:59
42,876,00:00:59
43,879,00:01:00
44,880,00:01:00
45,883,00:01:00
46,929,00:01:02
47,1002,00:01:09
48,1003,00:01:09
49,1023,00:01:10
50,1024,00:01:10
51,1025,00:01:10
52,1034,00:01:11
53,1035,00:01:11
54,1042,00:01:11
55,1043,00:01:11
56,1044,00:01:11
57,1051,00:01:12
58,1053,00:01:12
59,1054,00:01:12
60,1061,00:01:12
61,1062,00:01:12
62,1250,00:01:26
63,1251,00:01:26
64,1252,00:01:26
65,1253,00:01:26
66,1256,00:01:26
67,1286,00:01:28
68,1288,00:01:28
69,1293,00:01:28
70,1294,00:01:28
71,1296,00:01:28
72,1313,00:01:29
73,1500,00:01:42
74,1501,00:01:42
75,1502,00:01:42
76,1503,00:01:42
77,1505,00:01:42
78,1506,00:01:42
79,1507,00:01:42
80,1509,00:01:42
81,1512,00:01:43
82,1518,00:01:43
83,1521,00:01:43
84,1530,00:01:43
85,1876,00:02:06
86,1879,00:02:07
87,1888,00:02:07
88,1904,00:02:08
89,1913,00:02:08
90,1917,00:02:08
91,2321,00:02:32
92,2341,00:02:33
93,2345,00:02:33
94,2346,00:02:33
95,2524,00:02:41
96,2650,00:02:49
97,2672,00:02:50
98,3139,00:03:15
99,3142,00:03:15
100,3258,00:03:20
