highest,episode,time
1,558,00:00:32
2,625,00:00:35
3,640,00:00:36
4,650,00:00:37
5,703,00:00:44
6,713,00:00:44
7,728,00:00:45
8,824,00:00:50
9,846,00:00:52
10,854,00:00:52
11,867,00:00:56
12,868,00:00:56
13,869,00:00:56
14,874,00:00:57
15,876,00:00:57
16,880,00:00:57
17,881,00:00:57
18,892,00:00:58
19,893,00:00:58
20,904,00:00:58
21,907,00:00:59
22,938,00:01:01
23,939,00:01:01
24,940,00:01:01
25,1092,00:01:12
26,1107,00:01:13
27,1108,00:01:13
28,1109,00:01:13
29,1133,00:01:14
30,1134,00:01:14
31,1139,00:01:14
32,1141,00:01:14
33,1144,00:01:15
34,1162,00:01:16
35,1167,00:01:16
36,1279,00:01:25
37,1282,00:01:25
38,1284,00:01:25
39,1287,00:01:25
40,1289,00:01:25
41,1290,00:01:25
42,1294,00:01:26
43,1299,00:01:26
44,1305,00:01:26
45,1309,00:01:26
46,1331,00:01:28
47,1332,00:01:28
48,1335,00:01:28
49,1336,00:01:28
50,1339,00:01:28
51,1342,00:01:28
52,1346,00:01:28
53,1348,00:01:28
54,1527,00:01:41
55,1529,00:01:41
56,1541,00:01:42
57,1547,00:01:42
58,1548,00:01:42
59,1550,00:01:42
60,1551,00:01:42
61,1552,00:01:42
62,1557,00:01:43
63,1577,00:01:44
64,1581,00:01:44
65,1640,00:01:47
66,1642,00:01:50
67,1643,00:01:50
68,1675,00:01:52
69,1688,00:01:53
70,1695,00:01:53
71,1705,00:01:54
72,1710,00:01:54
73,1713,00:01:54
74,1718,00:01:54
75,1905,00:02:07
76,1906,00:02:07
77,1907,00:02:07
78,1918,00:02:08
79,1919,00:02:08
80,2039,00:02:14
81,2044,00:02:14
82,2089,00:02:19
83,2242,00:02:27
84,2390,00:02:37
85,2395,00:02:37
86,2466,00:02:41
87,2467,00:02:41
88,2574,00:02:48
89,2575,00:02:49
90,2578,00:02:49
91,2857,00:03:03
92,2869,00:03:04
93,2873,00:03:04
94,2874,00:03:04
95,2907,00:03:05
96,3054,00:03:15
97,3062,00:03:15
98,3065,00:03:15
99,3219,00:03:21
100,3933,00:03:57
