highest,episode,time
1,27,00:00:03
2,31,00:00:03
3,43,00:00:04
4,44,00:00:04
5,53,00:00:04
6,56,00:00:05
7,64,00:00:05
8,71,00:00:05
9,95,00:00:06
10,97,00:00:06
11,98,00:00:06
12,111,00:00:07
13,112,00:00:07
14,113,00:00:07
15,115,00:00:07
16,141,00:00:09
17,183,00:00:11
18,187,00:00:12
19,192,00:00:12
20,207,00:00:16
21,209,00:00:16
22,266,00:00:19
23,369,00:00:24
24,372,00:00:24
25,406,00:00:26
26,407,00:00:26
27,454,00:00:32
28,461,00:00:32
29,514,00:00:34
30,523,00:00:35
31,524,00:00:35
32,528,00:00:35
33,601,00:00:38
34,655,00:00:44
35,656,00:00:44
36,660,00:00:44
37,663,00:00:44
38,664,00:00:44
39,666,00:00:44
40,670,00:00:45
41,683,00:00:45
42,686,00:00:45
43,689,00:00:45
44,690,00:00:46
45,691,00:00:46
46,697,00:00:46
47,698,00:00:46
48,721,00:00:47
49,724,00:00:47
50,725,00:00:47
51,726,00:00:47
52,1426,00:01:24
53,1440,00:01:25
54,1474,00:01:26
55,1555,00:01:29
56,1563,00:01:29
57,1604,00:01:31
58,1613,00:01:31
59,1614,00:01:31
60,1617,00:01:31
61,1618,00:01:31
62,1740,00:01:40
63,1745,00:01:40
64,1750,00:01:40
65,1752,00:01:40
66,1759,00:01:40
67,1777,00:01:41
68,1784,00:01:41
69,1787,00:01:41
70,1796,00:01:42
71,1798,00:01:42
72,1806,00:01:42
73,1812,00:01:42
74,1814,00:01:42
75,1816,00:01:42
76,1820,00:01:43
77,1851,00:01:43
78,1861,00:01:44
79,1871,00:01:44
80,1874,00:01:44
81,2294,00:02:02
82,2298,00:02:02
83,2303,00:02:02
84,2685,00:02:22
85,2701,00:02:22
86,2706,00:02:23
87,2710,00:02:23
88,2749,00:02:24
89,2752,00:02:24
90,2765,00:02:24
91,2766,00:02:24
92,2847,00:02:27
93,3088,00:02:38
94,3094,00:02:38
95,3099,00:02:38
96,3140,00:02:40
97,3177,00:02:41
98,3433,00:02:52
99,4577,00:03:34
100,4917,00:03:47
