highest,episode,time
1,167,00:00:11
2,403,00:00:25
3,564,00:00:39
4,567,00:00:39
5,658,00:00:49
6,661,00:00:50
7,663,00:00:50
8,710,00:00:54
9,725,00:00:55
10,877,00:01:09
11,899,00:01:10
12,923,00:01:12
13,971,00:01:16
14,980,00:01:17
15,984,00:01:17
16,992,00:01:17
17,998,00:01:18
18,1005,00:01:19
19,1022,00:01:20
20,1034,00:01:23
21,1045,00:01:24
22,1046,00:01:24
23,1053,00:01:24
24,1064,00:01:25
25,1093,00:01:28
26,1094,00:01:28
27,1095,00:01:28
28,1119,00:01:29
29,1138,00:01:31
30,1143,00:01:31
31,1181,00:01:34
32,1230,00:01:40
33,1232,00:01:41
34,1233,00:01:41
35,1237,00:01:41
36,1242,00:01:41
37,1244,00:01:41
38,1245,00:01:42
39,1250,00:01:42
40,1252,00:01:42
41,1256,00:01:42
42,1259,00:01:43
43,1270,00:01:43
44,1271,00:01:43
45,1273,00:01:44
46,1284,00:01:44
47,1285,00:01:44
48,1287,00:01:45
49,1294,00:01:45
50,1299,00:01:45
51,1301,00:01:45
52,1302,00:01:46
53,1305,00:01:46
54,1437,00:01:58
55,1438,00:01:58
56,1547,00:02:05
57,1548,00:02:06
58,1552,00:02:06
59,1592,00:02:09
60,1593,00:02:09
61,1597,00:02:09
62,1598,00:02:11
63,1626,00:02:13
64,1634,00:02:14
65,1696,00:02:18
66,1710,00:02:19
67,1715,00:02:19
68,1867,00:02:32
69,1881,00:02:33
70,1882,00:02:33
71,1885,00:02:33
72,1886,00:02:33
73,1887,00:02:33
74,1891,00:02:34
75,1908,00:02:35
76,1923,00:02:36
77,1936,00:02:37
78,1946,00:02:37
79,2162,00:02:53
80,2185,00:02:54
81,2186,00:02:54
82,2188,00:02:54
83,2359,00:03:06
84,2368,00:03:07
85,2399,00:03:08
86,2403,00:03:09
87,2405,00:03:09
88,2412,00:03:09
89,2426,00:03:10
90,2670,00:03:26
91,2671,00:03:27
92,2684,00:03:27
93,2685,00:03:27
94,2689,00:03:27
95,2847,00:03:38
96,3230,00:04:01
97,3333,00:04:09
98,3372,00:04:12
99,3515,00:04:21
100,3671,00:04:32
