highest,episode,time
1,281,00:00:20
2,503,00:00:37
3,507,00:00:37
4,580,00:00:45
5,589,00:00:45
6,599,00:00:46
7,617,00:00:47
8,622,00:00:47
9,629,00:00:48
10,638,00:00:48
11,646,00:00:49
12,647,00:00:49
13,648,00:00:49
14,652,00:00:49
15,710,00:00:53
16,770,00:01:00
17,771,00:01:00
18,777,00:01:01
19,808,00:01:03
20,816,00:01:03
21,821,00:01:04
22,828,00:01:04
23,831,00:01:04
24,835,00:01:04
25,838,00:01:05
26,840,00:01:05
27,846,00:01:05
28,913,00:01:13
29,914,00:01:13
30,922,00:01:14
31,923,00:01:14
32,926,00:01:14
33,927,00:01:14
34,949,00:01:15
35,950,00:01:15
36,952,00:01:15
37,959,00:01:16
38,994,00:01:18
39,997,00:01:18
40,1005,00:01:19
41,1157,00:01:32
42,1158,00:01:32
43,1160,00:01:32
44,1178,00:01:33
45,1181,00:01:34
46,1184,00:01:34
47,1186,00:01:34
48,1242,00:01:37
49,1243,00:01:37
50,1266,00:01:42
51,1296,00:01:44
52,1297,00:01:44
53,1298,00:01:44
54,1300,00:01:44
55,1305,00:01:44
56,1306,00:01:44
57,1314,00:01:45
58,1315,00:01:45
59,1318,00:01:45
60,1320,00:01:45
61,1321,00:01:45
62,1323,00:01:45
63,1324,00:01:45
64,1325,00:01:45
65,1326,00:01:46
66,1333,00:01:46
67,1335,00:01:46
68,1384,00:01:49
69,1392,00:01:49
70,1410,00:01:51
71,1412,00:01:51
72,1630,00:02:12
73,1631,00:02:12
74,1655,00:02:13
75,1868,00:02:29
76,1879,00:02:30
77,1932,00:02:33
78,1937,00:02:33
79,1941,00:02:33
80,1980,00:02:39
81,1984,00:02:39
82,2007,00:02:41
83,2009,00:02:41
84,2015,00:02:41
85,2016,00:02:41
86,2023,00:02:42
87,2051,00:02:43
88,2052,00:02:43
89,2075,00:02:44
90,2142,00:02:48
91,2634,00:03:22
92,2645,00:03:23
93,2688,00:03:25
94,2851,00:03:37
95,2853,00:03:37
96,2868,00:03:38
97,2871,00:03:38
98,2875,00:03:39
99,3717,00:04:27
100,4336,00:05:00
